0.000000e+00, -3.731482e-01
5.000000e-02, -3.264203e-01
1.000000e-01, -2.788777e-01
1.500000e-01, -2.306501e-01
2.000000e-01, -1.819252e-01
2.500000e-01, -1.330975e-01
3.000000e-01, -8.497417e-02
3.500000e-01, -3.854377e-02
4.000000e-01, 6.287615e-03
4.500000e-01, 5.166326e-02
5.000000e-01, 9.961409e-02
5.500000e-01, 1.491198e-01
6.000000e-01, 1.982528e-01
6.500000e-01, 2.468903e-01
7.000000e-01, 2.949107e-01
7.500000e-01, 3.421940e-01
8.000000e-01, 3.886219e-01
8.500000e-01, 4.340785e-01
9.000000e-01, 4.784501e-01
9.500000e-01, 5.216259e-01
1.000000e+00, 5.634979e-01
1.050000e+00, 6.039614e-01
1.100000e+00, 6.429153e-01
1.150000e+00, 6.802622e-01
1.200000e+00, 7.159089e-01
1.250000e+00, 7.497662e-01
1.300000e+00, 7.817494e-01
1.350000e+00, 8.117787e-01
1.400000e+00, 8.397790e-01
1.450000e+00, 8.656802e-01
1.500000e+00, 8.894177e-01
1.550000e+00, 9.109321e-01
1.600000e+00, 9.301697e-01
1.650000e+00, 9.470823e-01
1.700000e+00, 9.616277e-01
1.750000e+00, 9.737695e-01
1.800000e+00, 9.834774e-01
1.850000e+00, 9.907272e-01
1.900000e+00, 9.955006e-01
1.950000e+00, 9.977858e-01
2.000000e+00, 9.975771e-01
2.050000e+00, 9.948749e-01
2.100000e+00, 9.896861e-01
2.150000e+00, 9.820235e-01
2.200000e+00, 9.719064e-01
2.250000e+00, 9.593601e-01
2.300000e+00, 9.444158e-01
2.350000e+00, 9.271111e-01
2.400000e+00, 9.074890e-01
2.450000e+00, 8.855986e-01
2.500000e+00, 8.614948e-01
2.550000e+00, 8.352376e-01
2.600000e+00, 8.068928e-01
2.650000e+00, 7.765312e-01
2.700000e+00, 7.442286e-01
2.750000e+00, 7.100659e-01
2.800000e+00, 6.741283e-01
2.850000e+00, 6.365058e-01
2.900000e+00, 5.972924e-01
2.950000e+00, 5.565860e-01
3.000000e+00, 5.144885e-01
3.050000e+00, 4.711050e-01
3.100000e+00, 4.265440e-01
3.150000e+00, 3.809169e-01
3.200000e+00, 3.343377e-01
3.250000e+00, 2.869228e-01
3.300000e+00, 2.387907e-01
3.350000e+00, 1.900618e-01
3.400000e+00, 1.408578e-01
3.450000e+00, 9.130178e-02
3.500000e+00, 4.151753e-02
3.550000e+00, -8.370488e-03
3.600000e+00, -5.823758e-02
3.650000e+00, -1.079591e-01
3.700000e+00, -1.574108e-01
3.750000e+00, -2.064691e-01
3.800000e+00, -2.550112e-01
3.850000e+00, -3.029160e-01
3.900000e+00, -3.500637e-01
3.950000e+00, -3.963364e-01
4.000000e+00, -4.416184e-01
4.050000e+00, -4.857966e-01
4.100000e+00, -5.287606e-01
4.150000e+00, -5.704030e-01
4.200000e+00, -6.106196e-01
4.250000e+00, -6.493100e-01
4.300000e+00, -6.863775e-01
4.350000e+00, -7.217294e-01
4.400000e+00, -7.552774e-01
4.450000e+00, -7.869375e-01
4.500000e+00, -8.166307e-01
4.550000e+00, -8.442828e-01
4.600000e+00, -8.698246e-01
4.650000e+00, -8.931923e-01
4.700000e+00, -9.143275e-01
4.750000e+00, -9.331773e-01
4.800000e+00, -9.496947e-01
4.850000e+00, -9.638383e-01
4.900000e+00, -9.755728e-01
4.950000e+00, -9.848689e-01
5.000000e+00, -9.917034e-01
5.050000e+00, -9.960591e-01
5.100000e+00, -9.979252e-01
5.150000e+00, -9.972970e-01
5.200000e+00, -9.941760e-01
5.250000e+00, -9.885702e-01
5.300000e+00, -9.804934e-01
5.350000e+00, -9.699659e-01
5.400000e+00, -9.570140e-01
5.450000e+00, -9.416701e-01
5.500000e+00, -9.239725e-01
5.550000e+00, -9.039654e-01
5.600000e+00, -8.816989e-01
5.650000e+00, -8.572286e-01
5.700000e+00, -8.306157e-01
5.750000e+00, -8.019266e-01
5.800000e+00, -7.712332e-01
5.850000e+00, -7.386121e-01
5.900000e+00, -7.041448e-01
5.950000e+00, -6.679176e-01
6.000000e+00, -6.300209e-01
6.050000e+00, -5.905494e-01
6.100000e+00, -5.496019e-01
6.150000e+00, -5.072807e-01
6.200000e+00, -4.636916e-01
6.250000e+00, -4.189435e-01
