     0.00002   380.16556     1.90083
     0.00010    95.00919     0.95009
     0.00022    42.20246     0.63304
     0.00040    23.72001     0.47440
     0.00062    15.16531     0.37913
     0.00090    10.51839     0.31555
     0.00123     7.71656     0.27008
     0.00160     5.89806     0.23592
     0.00202     4.65128     0.20931
     0.00250     3.75949     0.18797
     0.00302     3.09970     0.17048
     0.00360     2.59790     0.15587
     0.00422     2.20740     0.14348
     0.00490     1.89754     0.13283
     0.00562     1.64760     0.12357
     0.00640     1.44304     0.11544
     0.00723     1.27354     0.10825
     0.00810     1.13151     0.10184
     0.00903     1.01132     0.09608
     0.01000     0.90873     0.09087
     0.01102     0.82046     0.08615
     0.01210     0.74397     0.08184
     0.01322     0.67725     0.07788
     0.01440     0.61871     0.07425
     0.01562     0.56707     0.07088
     0.01690     0.52129     0.06777
     0.01822     0.48053     0.06487
     0.01960     0.44407     0.06217
     0.02102     0.41133     0.05964
     0.02250     0.38183     0.05727
     0.02403     0.35515     0.05505
     0.02560     0.33095     0.05295
     0.02722     0.30893     0.05097
     0.02890     0.28884     0.04910
     0.03062     0.27046     0.04733
     0.03240     0.25361     0.04565
     0.03423     0.23813     0.04405
     0.03610     0.22387     0.04253
     0.03802     0.21070     0.04109
     0.04000     0.19853     0.03971
     0.04202     0.18725     0.03839
     0.04410     0.17679     0.03713
     0.04622     0.16706     0.03592
     0.04840     0.15800     0.03476
     0.05062     0.14955     0.03365
     0.05290     0.14167     0.03258
     0.05522     0.13429     0.03156
     0.05760     0.12739     0.03057
     0.06002     0.12092     0.02963
     0.06250     0.11485     0.02871
     0.06502     0.10914     0.02783
     0.06760     0.10377     0.02698
     0.07022     0.09872     0.02616
     0.07290     0.09396     0.02537
     0.07563     0.08947     0.02460
     0.07840     0.08523     0.02386
     0.08123     0.08123     0.02315
     0.08410     0.07744     0.02246
     0.08702     0.07386     0.02179
     0.09000     0.07047     0.02114
     0.09303     0.06726     0.02051
     0.09610     0.06421     0.01990
     0.09922     0.06132     0.01932
     0.10240     0.05858     0.01874
     0.10562     0.05597     0.01819
     0.10890     0.05349     0.01765
     0.11222     0.05114     0.01713
     0.11560     0.04890     0.01662
     0.11902     0.04676     0.01613
     0.12250     0.04473     0.01566
     0.12602     0.04280     0.01519
     0.12960     0.04095     0.01474
     0.13322     0.03919     0.01431
     0.13690     0.03752     0.01388
     0.14062     0.03592     0.01347
     0.14440     0.03439     0.01307
     0.14822     0.03293     0.01268
     0.15210     0.03154     0.01230
     0.15602     0.03021     0.01193
     0.16000     0.02893     0.01157
     0.16402     0.02772     0.01123
     0.16810     0.02655     0.01089
     0.17222     0.02544     0.01056
     0.17640     0.02438     0.01024
     0.18062     0.02336     0.00993
     0.18490     0.02238     0.00962
     0.18923     0.02145     0.00933
     0.19360     0.02056     0.00905
     0.19802     0.01970     0.00877
     0.20250     0.01888     0.00850
     0.20702     0.01810     0.00823
     0.21160     0.01735     0.00798
     0.21622     0.01662     0.00773
     0.22090     0.01593     0.00749
     0.22562     0.01527     0.00725
     0.23040     0.01464     0.00703
     0.23522     0.01403     0.00680
     0.24010     0.01345     0.00659
     0.24502     0.01289     0.00638
     0.25000     0.01235     0.00618
     0.25502     0.01184     0.00598
     0.26010     0.01134     0.00579
     0.26522     0.01087     0.00560
     0.27040     0.01042     0.00542
     0.27562     0.00998     0.00524
     0.28090     0.00957     0.00507
     0.28622     0.00917     0.00490
     0.29160     0.00878     0.00474
     0.29703     0.00841     0.00459
     0.30250     0.00806     0.00443
     0.30803     0.00772     0.00429
     0.31360     0.00740     0.00414
     0.31922     0.00708     0.00400
     0.32490     0.00679     0.00387
     0.33062     0.00650     0.00374
     0.33640     0.00622     0.00361
     0.34222     0.00596     0.00349
     0.34810     0.00570     0.00337
     0.35402     0.00546     0.00325
     0.36000     0.00523     0.00314
     0.36602     0.00500     0.00303
     0.37210     0.00479     0.00292
     0.37822     0.00458     0.00282
     0.38440     0.00439     0.00272
     0.39062     0.00420     0.00262
     0.39690     0.00401     0.00253
     0.40322     0.00384     0.00244
     0.40960     0.00367     0.00235
     0.41602     0.00351     0.00227
     0.42250     0.00336     0.00218
     0.42902     0.00321     0.00210
     0.43560     0.00307     0.00203
     0.44222     0.00293     0.00195
     0.44890     0.00280     0.00188
     0.45563     0.00268     0.00181
     0.46240     0.00256     0.00174
     0.46922     0.00245     0.00168
     0.47610     0.00234     0.00161
     0.48302     0.00223     0.00155
     0.49000     0.00213     0.00149
     0.49702     0.00203     0.00143
     0.50410     0.00194     0.00138
     0.51122     0.00185     0.00132
     0.51840     0.00177     0.00127
     0.52562     0.00169     0.00122
     0.53290     0.00161     0.00117
     0.54022     0.00153     0.00113
     0.54760     0.00146     0.00108
     0.55502     0.00139     0.00104
     0.56250     0.00133     0.00099
     0.57002     0.00126     0.00095
     0.57760     0.00120     0.00091
     0.58522     0.00115     0.00088
     0.59290     0.00109     0.00084
     0.60062     0.00104     0.00080
     0.60840     0.00099     0.00077
     0.61622     0.00094     0.00074
     0.62410     0.00089     0.00070
     0.63202     0.00085     0.00067
     0.64000     0.00080     0.00064
     0.64803     0.00076     0.00061
     0.65610     0.00072     0.00059
     0.66422     0.00069     0.00056
     0.67240     0.00065     0.00053
     0.68062     0.00062     0.00051
     0.68890     0.00058     0.00049
     0.69722     0.00055     0.00046
     0.70560     0.00052     0.00044
     0.71402     0.00049     0.00042
     0.72250     0.00047     0.00040
     0.73102     0.00044     0.00038
     0.73960     0.00041     0.00036
     0.74823     0.00039     0.00034
     0.75690     0.00037     0.00032
     0.76562     0.00035     0.00030
     0.77440     0.00032     0.00028
     0.78322     0.00030     0.00027
     0.79210     0.00028     0.00025
     0.80102     0.00026     0.00024
     0.81000     0.00025     0.00022
     0.81902     0.00023     0.00021
     0.82810     0.00021     0.00019
     0.83722     0.00020     0.00018
     0.84640     0.00018     0.00017
     0.85562     0.00017     0.00015
     0.86490     0.00015     0.00014
     0.87423     0.00014     0.00013
     0.88360     0.00013     0.00012
     0.89302     0.00011     0.00011
     0.90250     0.00010     0.00010
     0.91202     0.00009     0.00009
     0.92160     0.00008     0.00007
     0.93122     0.00007     0.00006
     0.94090     0.00006     0.00005
     0.95062     0.00005     0.00005
     0.96040     0.00004     0.00004
     0.97022     0.00003     0.00003
     0.98010     0.00002     0.00002
     0.99002     0.00001     0.00001
     1.00000     0.00000     0.00000
