     0.00002    45.22928     0.22615
     0.00010    11.30589     0.11306
     0.00022     5.02378     0.07536
     0.00040     2.82506     0.05650
     0.00062     1.80736     0.04518
     0.00090     1.25453     0.03764
     0.00123     0.92119     0.03224
     0.00160     0.70484     0.02819
     0.00202     0.55651     0.02504
     0.00250     0.45041     0.02252
     0.00302     0.37191     0.02046
     0.00360     0.31220     0.01873
     0.00422     0.26574     0.01727
     0.00490     0.22887     0.01602
     0.00562     0.19912     0.01493
     0.00640     0.17478     0.01398
     0.00723     0.15461     0.01314
     0.00810     0.13770     0.01239
     0.00903     0.12339     0.01172
     0.01000     0.11118     0.01112
     0.01102     0.10067     0.01057
     0.01210     0.09156     0.01007
     0.01322     0.08361     0.00961
     0.01440     0.07663     0.00920
     0.01562     0.07048     0.00881
     0.01690     0.06502     0.00845
     0.01822     0.06016     0.00812
     0.01960     0.05581     0.00781
     0.02102     0.05190     0.00753
     0.02250     0.04837     0.00726
     0.02403     0.04518     0.00700
     0.02560     0.04229     0.00677
     0.02722     0.03966     0.00654
     0.02890     0.03725     0.00633
     0.03062     0.03505     0.00613
     0.03240     0.03303     0.00595
     0.03423     0.03117     0.00577
     0.03610     0.02946     0.00560
     0.03802     0.02787     0.00544
     0.04000     0.02641     0.00528
     0.04202     0.02505     0.00513
     0.04410     0.02378     0.00499
     0.04622     0.02261     0.00486
     0.04840     0.02151     0.00473
     0.05062     0.02048     0.00461
     0.05290     0.01953     0.00449
     0.05522     0.01863     0.00438
     0.05760     0.01779     0.00427
     0.06002     0.01700     0.00416
     0.06250     0.01625     0.00406
     0.06502     0.01555     0.00397
     0.06760     0.01489     0.00387
     0.07022     0.01427     0.00378
     0.07290     0.01368     0.00369
     0.07563     0.01312     0.00361
     0.07840     0.01260     0.00353
     0.08123     0.01210     0.00345
     0.08410     0.01163     0.00337
     0.08702     0.01118     0.00330
     0.09000     0.01075     0.00323
     0.09303     0.01035     0.00316
     0.09610     0.00996     0.00309
     0.09922     0.00959     0.00302
     0.10240     0.00924     0.00296
     0.10562     0.00891     0.00289
     0.10890     0.00859     0.00283
     0.11222     0.00828     0.00278
     0.11560     0.00799     0.00272
     0.11902     0.00772     0.00266
     0.12250     0.00745     0.00261
     0.12602     0.00719     0.00255
     0.12960     0.00695     0.00250
     0.13322     0.00672     0.00245
     0.13690     0.00649     0.00240
     0.14062     0.00628     0.00235
     0.14440     0.00607     0.00231
     0.14822     0.00587     0.00226
     0.15210     0.00568     0.00222
     0.15602     0.00550     0.00217
     0.16000     0.00532     0.00213
     0.16402     0.00515     0.00209
     0.16810     0.00499     0.00205
     0.17222     0.00483     0.00201
     0.17640     0.00468     0.00197
     0.18062     0.00453     0.00193
     0.18490     0.00439     0.00189
     0.18923     0.00426     0.00185
     0.19360     0.00413     0.00182
     0.19802     0.00400     0.00178
     0.20250     0.00388     0.00175
     0.20702     0.00376     0.00171
