
# Surface 0 of 1 surfaces

# Curve title: "g(x,y)"

# Contour 0, label:      0.4
 0.53294  1.81905  0.4 
 0.530645  1.82381  0.4 
 0.528346  1.82857  0.4 
 0.526043  1.83333  0.4 
 0.523736  1.8381  0.4 
 0.521425  1.84286  0.4 
 0.51911  1.84762  0.4 
 0.516791  1.85238  0.4 
 0.514468  1.85714  0.4 
 0.512141  1.8619  0.4 
 0.50981  1.86667  0.4 
 0.507475  1.87143  0.4 
 0.505136  1.87619  0.4 
 0.502793  1.88095  0.4 
 0.500446  1.88571  0.4 
 0.498095  1.89048  0.4 
 0.49574  1.89524  0.4 
 0.493939  1.89887  0.4 
 0.493479  1.9  0.4 
 0.49153  1.90476  0.4 
 0.489577  1.90952  0.4 
 0.48762  1.91429  0.4 
 0.48566  1.91905  0.4 
 0.483696  1.92381  0.4 
 0.481729  1.92857  0.4 
 0.479757  1.93333  0.4 
 0.477782  1.9381  0.4 
 0.475804  1.94286  0.4 
 0.473822  1.94762  0.4 
 0.471836  1.95238  0.4 
 0.469847  1.95714  0.4 
 0.467854  1.9619  0.4 
 0.465857  1.96667  0.4 
 0.463857  1.97143  0.4 
 0.461853  1.97619  0.4 
 0.459845  1.98095  0.4 
 0.457834  1.98571  0.4 
 0.455819  1.99048  0.4 
 0.454545  1.99348  0.4 
 0.453939  1.99524  0.4 
 0.452293  2  0.4 

 1.00606  1.4097  0.4 
 0.991754  1.41429  0.4 
 0.977008  1.41905  0.4 
 0.966667  1.42241  0.4 
 0.96292  1.42381  0.4 
 0.950216  1.42857  0.4 
 0.937603  1.43333  0.4 
 0.927273  1.43725  0.4 
 0.925352  1.4381  0.4 
 0.914465  1.44286  0.4 
 0.90364  1.44762  0.4 
 0.892875  1.45238  0.4 
 0.887879  1.45459  0.4 
 0.882891  1.45714  0.4 
 0.873584  1.4619  0.4 
 0.864317  1.46667  0.4 
 0.85509  1.47143  0.4 
 0.848485  1.47484  0.4 
 0.846233  1.47619  0.4 
 0.838254  1.48095  0.4 
 0.8303  1.48571  0.4 
 0.822371  1.49048  0.4 
 0.814466  1.49524  0.4 
 0.809091  1.49848  0.4 
 0.806913  1.5  0.4 
 0.80008  1.50476  0.4 
 0.793261  1.50952  0.4 
 0.786457  1.51429  0.4 
 0.779667  1.51905  0.4 
 0.77289  1.52381  0.4 
 0.769697  1.52605  0.4 
 0.766603  1.52857  0.4 
 0.760751  1.53333  0.4 
 0.754907  1.5381  0.4 
 0.74907  1.54286  0.4 
 0.743239  1.54762  0.4 
 0.737414  1.55238  0.4 
 0.731595  1.55714  0.4 
 0.730303  1.5582  0.4 
 0.726402  1.5619  0.4 
 0.721389  1.56667  0.4 
 0.716378  1.57143  0.4 
 0.711368  1.57619  0.4 
 0.706361  1.58095  0.4 
 0.701355  1.58571  0.4 
 0.696351  1.59048  0.4 
 0.691347  1.59524  0.4 
 0.690909  1.59565  0.4 
 0.68699  1.6  0.4 
 0.682693  1.60476  0.4 
 0.678396  1.60952  0.4 
 0.674097  1.61429  0.4 
 0.669797  1.61905  0.4 
 0.665496  1.62381  0.4 
 0.661193  1.62857  0.4 
 0.656889  1.63333  0.4 
 0.652583  1.6381  0.4 
 0.651515  1.63927  0.4 
 0.648749  1.64286  0.4 
 0.645068  1.64762  0.4 
 0.641384  1.65238  0.4 
 0.637697  1.65714  0.4 
 0.634007  1.6619  0.4 
 0.630314  1.66667  0.4 
 0.626618  1.67143  0.4 
 0.62292  1.67619  0.4 
 0.619217  1.68095  0.4 
 0.615512  1.68571  0.4 
 0.612121  1.69007  0.4 
 0.611852  1.69048  0.4 
 0.608703  1.69524  0.4 
 0.60555  1.7  0.4 
 0.602394  1.70476  0.4 
 0.599233  1.70952  0.4 
 0.596069  1.71429  0.4 
 0.592901  1.71905  0.4 
 0.589729  1.72381  0.4 
 0.586553  1.72857  0.4 
 0.583373  1.73333  0.4 
 0.58019  1.7381  0.4 
 0.577002  1.74286  0.4 
 0.573811  1.74762  0.4 
 0.572727  1.74923  0.4 
 0.570949  1.75238  0.4 
 0.568255  1.75714  0.4 
 0.565558  1.7619  0.4 
 0.562856  1.76667  0.4 
 0.560149  1.77143  0.4 
 0.557439  1.77619  0.4 
 0.554725  1.78095  0.4 
 0.552007  1.78571  0.4 
 0.549284  1.79048  0.4 
 0.546557  1.79524  0.4 
 0.543826  1.8  0.4 
 0.541092  1.80476  0.4 
 0.538352  1.80952  0.4 
 0.535609  1.81429  0.4 
 0.533333  1.81823  0.4 
 0.53294  1.81905  0.4 

 4  1.37886  0.4 
 3.96061  1.37821  0.4 
 3.92121  1.37756  0.4 
 3.88182  1.3769  0.4 
 3.84242  1.37623  0.4 
 3.83994  1.37619  0.4 
 3.80303  1.37556  0.4 
 3.76364  1.37488  0.4 
 3.72424  1.37419  0.4 
 3.68485  1.3735  0.4 
 3.64545  1.3728  0.4 
 3.60606  1.3721  0.4 
