1.000000e-02, 9.999833e-01, 3.333267e-07
2.000000e-02, 9.999331e-01, 2.666443e-06
3.000000e-02, 9.998497e-01, 8.998356e-06
4.000000e-02, 9.997330e-01, 2.132647e-05
5.000000e-02, 9.995831e-01, 4.164577e-05
6.000000e-02, 9.993998e-01, 7.194808e-05
7.000000e-02, 9.991833e-01, 1.142212e-04
8.000000e-02, 9.989336e-01, 1.704482e-04
9.000000e-02, 9.986507e-01, 2.426065e-04
1.000000e-01, 9.983346e-01, 3.326672e-04
1.100000e-01, 9.979854e-01, 4.425943e-04
1.200000e-01, 9.976031e-01, 5.743437e-04
1.300000e-01, 9.971877e-01, 7.298628e-04
1.400000e-01, 9.967393e-01, 9.110895e-04
1.500000e-01, 9.962580e-01, 1.119951e-03
1.600000e-01, 9.957438e-01, 1.358365e-03
1.700000e-01, 9.951968e-01, 1.628235e-03
1.800000e-01, 9.946171e-01, 1.931454e-03
1.900000e-01, 9.940046e-01, 2.269902e-03
2.000000e-01, 9.933595e-01, 2.645442e-03
2.100000e-01, 9.926819e-01, 3.059927e-03
2.200000e-01, 9.919718e-01, 3.515189e-03
2.300000e-01, 9.912294e-01, 4.013050e-03
2.400000e-01, 9.904546e-01, 4.555310e-03
2.500000e-01, 9.896477e-01, 5.143754e-03
2.600000e-01, 9.888087e-01, 5.780149e-03
2.700000e-01, 9.879376e-01, 6.466241e-03
2.800000e-01, 9.870347e-01, 7.203760e-03
2.900000e-01, 9.861000e-01, 7.994411e-03
3.000000e-01, 9.851336e-01, 8.839884e-03
3.100000e-01, 9.841356e-01, 9.741842e-03
3.200000e-01, 9.831062e-01, 1.070193e-02
3.300000e-01, 9.820454e-01, 1.172177e-02
3.400000e-01, 9.809534e-01, 1.280295e-02
3.500000e-01, 9.798304e-01, 1.394705e-02
3.600000e-01, 9.786764e-01, 1.515563e-02
3.700000e-01, 9.774916e-01, 1.643019e-02
3.800000e-01, 9.762761e-01, 1.777225e-02
3.900000e-01, 9.750301e-01, 1.918328e-02
4.000000e-01, 9.737537e-01, 2.066471e-02
4.100000e-01, 9.724471e-01, 2.221797e-02
4.200000e-01, 9.711104e-01, 2.384446e-02
4.300000e-01, 9.697437e-01, 2.554552e-02
4.400000e-01, 9.683472e-01, 2.732251e-02
4.500000e-01, 9.669212e-01, 2.917671e-02
4.600000e-01, 9.654656e-01, 3.110942e-02
4.700000e-01, 9.639808e-01, 3.312187e-02
4.800000e-01, 9.624669e-01, 3.521529e-02
4.900000e-01, 9.609240e-01, 3.739085e-02
5.000000e-01, 9.593523e-01, 3.964971e-02
5.100000e-01, 9.577521e-01, 4.199300e-02
5.200000e-01, 9.561234e-01, 4.442181e-02
5.300000e-01, 9.544665e-01, 4.693719e-02
5.400000e-01, 9.527816e-01, 4.954018e-02
5.500000e-01, 9.510688e-01, 5.223177e-02
