1.000000e+03, 5.166152e+00, 1.000000e+03, 5.176152e+00, 1.000000e+03, 5.186152e+00, 1.000000e+03, 5.196152e+00, 1.000000e+03, 5.206152e+00, 1.000000e+03, 5.216152e+00, 1.000000e+03, 5.226152e+00, 2.885048e-03, 4.369587e-03
7.212126e+02, 5.167595e+00, 7.216014e+02, 5.177596e+00, 7.219891e+02, 5.187596e+00, 7.223757e+02, 5.197597e+00, 7.227613e+02, 5.207598e+00, 7.231458e+02, 5.217599e+00, 7.235292e+02, 5.227599e+00, 1.484225e-03, 7.081135e-03
5.639781e+02, 5.168408e+00, 5.644537e+02, 5.178410e+00, 5.649283e+02, 5.188412e+00, 5.654019e+02, 5.198414e+00, 5.658744e+02, 5.208416e+00, 5.663460e+02, 5.218418e+00, 5.668164e+02, 5.228420e+00, -2.308021e-03, 8.940822e-03
4.630278e+02, 5.168930e+00, 4.635088e+02, 5.178933e+00, 4.639889e+02, 5.188936e+00, 4.644682e+02, 5.198939e+00, 4.649466e+02, 5.208942e+00, 4.654242e+02, 5.218945e+00, 4.659009e+02, 5.228948e+00, 1.347742e-03, 1.115168e-02
3.927277e+02, 5.169294e+00, 3.931891e+02, 5.179297e+00, 3.936498e+02, 5.189301e+00, 3.941099e+02, 5.199305e+00, 3.945692e+02, 5.209309e+00, 3.950279e+02, 5.219312e+00, 3.954858e+02, 5.229316e+00, 1.310762e-02, 1.808035e-03
3.409582e+02, 5.169561e+00, 3.413930e+02, 5.179566e+00, 3.418273e+02, 5.189570e+00, 3.422609e+02, 5.199574e+00, 3.426940e+02, 5.209579e+00, 3.431265e+02, 5.219583e+00, 3.435585e+02, 5.229587e+00, 3.864162e-04, -1.522574e-02
3.012456e+02, 5.169766e+00, 3.016529e+02, 5.179771e+00, 3.020598e+02, 5.189776e+00, 3.024662e+02, 5.199781e+00, 3.028721e+02, 5.209786e+00, 3.032775e+02, 5.219791e+00, 3.036825e+02, 5.229796e+00, -1.419730e-02, 9.761867e-03
2.698168e+02, 5.169929e+00, 2.701981e+02, 5.179934e+00, 2.705790e+02, 5.189939e+00, 2.709595e+02, 5.199945e+00, 2.713395e+02, 5.209950e+00, 2.717192e+02, 5.219955e+00, 2.720985e+02, 5.229960e+00, -1.352320e-02, 1.366955e-02
2.443247e+02, 5.170060e+00, 2.446820e+02, 5.180066e+00, 2.450390e+02, 5.190071e+00, 2.453956e+02, 5.200077e+00, 2.457519e+02, 5.210083e+00, 2.461079e+02, 5.220088e+00, 2.464635e+02, 5.230094e+00, -5.444758e-03, 2.051720e-02
2.232320e+02, 5.170168e+00, 2.235676e+02, 5.180174e+00, 2.239029e+02, 5.190180e+00, 2.242379e+02, 5.200186e+00, 2.245726e+02, 5.210192e+00, 2.249071e+02, 5.220198e+00, 2.252412e+02, 5.230204e+00, 1.969414e-02, -1.231261e-02
2.054903e+02, 5.170259e+00, 2.058063e+02, 5.180265e+00, 2.061220e+02, 5.190272e+00, 2.064375e+02, 5.200278e+00, 2.067527e+02, 5.210284e+00, 2.070677e+02, 5.220291e+00, 2.073824e+02, 5.230297e+00, 2.305450e-02, 1.023717e-02
1.903596e+02, 5.170336e+00, 1.906579e+02, 5.180343e+00, 1.909560e+02, 5.190349e+00, 1.912539e+02, 5.200356e+00, 1.915515e+02, 5.210363e+00, 1.918489e+02, 5.220369e+00, 1.921461e+02, 5.230376e+00, -1.740289e-02, -2.093538e-02
1.773030e+02, 5.170403e+00, 1.775853e+02, 5.180410e+00, 1.778675e+02, 5.190416e+00, 1.781494e+02, 5.200423e+00, 1.784311e+02, 5.210430e+00, 1.787127e+02, 5.220437e+00, 1.789940e+02, 5.230443e+00, -2.807685e-02, -8.103949e-03
1.659213e+02, 5.170460e+00, 1.661891e+02, 5.180467e+00, 1.664568e+02, 5.190474e+00, 1.667243e+02, 5.200481e+00, 1.669917e+02, 5.210488e+00, 1.672588e+02, 5.220495e+00, 1.675258e+02, 5.230502e+00, -6.225189e-03, -3.059500e-02
1.559115e+02, 5.170510e+00, 1.561662e+02, 5.180518e+00, 1.564208e+02, 5.190525e+00, 1.566752e+02, 5.200532e+00, 1.569294e+02, 5.210539e+00, 1.571835e+02, 5.220546e+00, 1.574375e+02, 5.230553e+00, 2.543617e-02, 2.136875e-02
1.470396e+02, 5.170555e+00, 1.472823e+02, 5.180562e+00, 1.475250e+02, 5.190569e+00, 1.477674e+02, 5.200576e+00, 1.480098e+02, 5.210584e+00, 1.482520e+02, 5.220591e+00, 1.484940e+02, 5.230598e+00, -1.363057e-02, -3.247516e-02
1.391220e+02, 5.170594e+00, 1.393538e+02, 5.180601e+00, 1.395855e+02, 5.190608e+00, 1.398170e+02, 5.200616e+00, 1.400485e+02, 5.210623e+00, 1.402798e+02, 5.220631e+00, 1.405110e+02, 5.230638e+00, -3.207320e-02, 1.888216e-02
1.320124e+02, 5.170628e+00, 1.322342e+02, 5.180636e+00, 1.324559e+02, 5.190643e+00, 1.326775e+02, 5.200651e+00, 1.328989e+02, 5.210658e+00, 1.331202e+02, 5.220666e+00, 1.333415e+02, 5.230673e+00, -5.769377e-03, 3.879084e-02
1.255933e+02, 5.170659e+00, 1.258058e+02, 5.180667e+00, 1.260183e+02, 5.190674e+00, 1.262306e+02, 5.200682e+00, 1.264429e+02, 5.210690e+00, 1.266550e+02, 5.220697e+00, 1.268671e+02, 5.230705e+00, 1.955784e-03, 4.117001e-02
1.197685e+02, 5.170687e+00, 1.199725e+02, 5.180694e+00, 1.201765e+02, 5.190702e+00, 1.203803e+02, 5.200710e+00, 1.205841e+02, 5.210717e+00, 1.207878e+02, 5.220725e+00, 1.209914e+02, 5.230733e+00, -1.509410e-02, 4.049363e-02
1.144591e+02, 5.170711e+00, 1.146553e+02, 5.180719e+00, 1.148514e+02, 5.190727e+00, 1.150474e+02, 5.200735e+00, 1.152433e+02, 5.210742e+00, 1.154392e+02, 5.220750e+00, 1.156349e+02, 5.230758e+00, -4.332847e-02, 1.292179e-02
1.095997e+02, 5.170733e+00, 1.097886e+02, 5.180741e+00, 1.099774e+02, 5.190749e+00, 1.101661e+02, 5.200757e+00, 1.103548e+02, 5.210765e+00, 1.105433e+02, 5.220773e+00, 1.107318e+02, 5.230780e+00, -2.191041e-02, -4.182125e-02
1.051352e+02, 5.170753e+00, 1.053173e+02, 5.180761e+00, 1.054994e+02, 5.190769e+00, 1.056813e+02, 5.200777e+00, 1.058632e+02, 5.210785e+00, 1.060450e+02, 5.220793e+00, 1.062267e+02, 5.230801e+00, 4.733912e-02, -1.344751e-02
1.010195e+02, 5.170770e+00, 1.011953e+02, 5.180778e+00, 1.013710e+02, 5.190786e+00, 1.015466e+02, 5.200794e+00, 1.017222e+02, 5.210802e+00, 1.018977e+02, 5.220810e+00, 1.020731e+02, 5.230819e+00, -1.419866e-02, 4.920327e-02
9.721307e+01, 5.170786e+00, 9.738294e+01, 5.180794e+00, 9.755275e+01, 5.190802e+00, 9.772249e+01, 5.200810e+00, 9.789216e+01, 5.210818e+00, 9.806178e+01, 5.220826e+00, 9.823132e+01, 5.230835e+00, -2.169172e-02, -4.858766e-02
9.368236e+01, 5.170800e+00, 9.384670e+01, 5.180808e+00, 9.401098e+01, 5.190816e+00, 9.417519e+01, 5.200824e+00, 9.433935e+01, 5.210832e+00, 9.450345e+01, 5.220841e+00, 9.466750e+01, 5.230849e+00, 4.119887e-02, 3.675138e-02
9.039841e+01, 5.170812e+00, 9.055756e+01, 5.180820e+00, 9.071666e+01, 5.190828e+00, 9.087570e+01, 5.200837e+00, 9.103468e+01, 5.210845e+00, 9.119361e+01, 5.220853e+00, 9.135249e+01, 5.230861e+00, -4.861881e-02, -3.014849e-02
8.733621e+01, 5.170823e+00, 8.749049e+01, 5.180831e+00, 8.764471e+01, 5.190839e+00, 8.779889e+01, 5.200848e+00, 8.795301e+01, 5.210856e+00, 8.810708e+01, 5.220864e+00, 8.826109e+01, 5.230873e+00, 4.867541e-02, 3.370648e-02
8.447401e+01, 5.170832e+00, 8.462370e+01, 5.180840e+00, 8.477334e+01, 5.190849e+00, 8.492293e+01, 5.200857e+00, 8.507247e+01, 5.210866e+00, 8.522196e+01, 5.220874e+00, 8.537141e+01, 5.230882e+00, -4.001452e-02, -4.631364e-02
8.179281e+01, 5.170840e+00, 8.193817e+01, 5.180849e+00, 8.208348e+01, 5.190857e+00, 8.222875e+01, 5.200865e+00, 8.237398e+01, 5.210874e+00, 8.251915e+01, 5.220882e+00, 8.266429e+01, 5.230891e+00, 1.729402e-02, 6.079240e-02
7.927594e+01, 5.170847e+00, 7.941722e+01, 5.180855e+00, 7.955845e+01, 5.190864e+00, 7.969964e+01, 5.200872e+00, 7.984078e+01, 5.210881e+00, 7.998188e+01, 5.220889e+00, 8.012294e+01, 5.230898e+00, 2.077443e-02, -6.180532e-02
7.690874e+01, 5.170853e+00, 7.704615e+01, 5.180861e+00, 7.718351e+01, 5.190870e+00, 7.732084e+01, 5.200878e+00, 7.745812e+01, 5.210887e+00, 7.759537e+01, 5.220895e+00, 7.773257e+01, 5.230904e+00, -5.917043e-02, 3.185907e-02
7.467822e+01, 5.170857e+00, 7.481196e+01, 5.180866e+00, 7.494566e+01, 5.190874e+00, 7.507933e+01, 5.200883e+00, 7.521296e+01, 5.210891e+00, 7.534655e+01, 5.220900e+00, 7.548010e+01, 5.230908e+00, 6.382439e-02, 2.674407e-02
7.257285e+01, 5.170861e+00, 7.270312e+01, 5.180869e+00, 7.283335e+01, 5.190878e+00, 7.296354e+01, 5.200887e+00, 7.309370e+01, 5.210895e+00, 7.322382e+01, 5.220904e+00, 7.335391e+01, 5.230912e+00, -1.111939e-02, -7.032643e-02
7.058237e+01, 5.170863e+00, 7.070934e+01, 5.180872e+00, 7.083627e+01, 5.190881e+00, 7.096317e+01, 5.200889e+00, 7.109003e+01, 5.210898e+00, 7.121686e+01, 5.220906e+00, 7.134365e+01, 5.230915e+00, -6.064757e-02, 4.098731e-02
6.869762e+01, 5.170865e+00, 6.882145e+01, 5.180873e+00, 6.894524e+01, 5.190882e+00, 6.906900e+01, 5.200891e+00, 6.919273e+01, 5.210899e+00, 6.931642e+01, 5.220908e+00, 6.944009e+01, 5.230917e+00, 6.005340e-02, 4.525824e-02
6.691037e+01, 5.170865e+00, 6.703121e+01, 5.180874e+00, 6.715201e+01, 5.190883e+00, 6.727279e+01, 5.200891e+00, 6.739353e+01, 5.210900e+00, 6.751424e+01, 5.220909e+00, 6.763492e+01, 5.230917e+00, 3.103422e-02, -7.068394e-02
6.521324e+01, 5.170865e+00, 6.533122e+01, 5.180874e+00, 6.544918e+01, 5.190882e+00, 6.556710e+01, 5.200891e+00, 6.568500e+01, 5.210900e+00, 6.580286e+01, 5.220908e+00, 6.592070e+01, 5.230917e+00, -7.626925e-02, -2.132974e-02
