1.000000e+04, 5.193152e+00, 1.000000e+04, 5.194152e+00, 1.000000e+04, 5.195152e+00, 1.000000e+04, 5.196152e+00, 1.000000e+04, 5.197152e+00, 1.000000e+04, 5.198152e+00, 1.000000e+04, 5.199152e+00, -4.949199e-04, -1.595934e-04
2.061774e+03, 5.193565e+00, 2.062089e+03, 5.194565e+00, 2.062404e+03, 5.195565e+00, 2.062719e+03, 5.196565e+00, 2.063035e+03, 5.197565e+00, 2.063350e+03, 5.198565e+00, 2.063665e+03, 5.199565e+00, -2.517643e-03, 1.011376e-04
1.149369e+03, 5.193612e+00, 1.149565e+03, 5.194612e+00, 1.149761e+03, 5.195612e+00, 1.149957e+03, 5.196612e+00, 1.150153e+03, 5.197612e+00, 1.150349e+03, 5.198612e+00, 1.150545e+03, 5.199613e+00, 2.704276e-03, 3.620945e-03
7.967668e+02, 5.193630e+00, 7.969080e+02, 5.194630e+00, 7.970492e+02, 5.195631e+00, 7.971904e+02, 5.196631e+00, 7.973316e+02, 5.197631e+00, 7.974728e+02, 5.198631e+00, 7.976140e+02, 5.199631e+00, 6.398698e-03, -1.246550e-03
6.097143e+02, 5.193640e+00, 6.098246e+02, 5.194640e+00, 6.099348e+02, 5.195640e+00, 6.100450e+02, 5.196640e+00, 6.101553e+02, 5.197640e+00, 6.102655e+02, 5.198640e+00, 6.103758e+02, 5.199641e+00, 4.318299e-03, 7.343000e-03
4.937868e+02, 5.193646e+00, 4.938772e+02, 5.194646e+00, 4.939675e+02, 5.195646e+00, 4.940579e+02, 5.196646e+00, 4.941483e+02, 5.197646e+00, 4.942387e+02, 5.198646e+00, 4.943291e+02, 5.199646e+00, -3.646457e-03, -9.866007e-03
4.148973e+02, 5.193650e+00, 4.149739e+02, 5.194650e+00, 4.150504e+02, 5.195650e+00, 4.151270e+02, 5.196650e+00, 4.152036e+02, 5.197650e+00, 4.152802e+02, 5.198650e+00, 4.153567e+02, 5.199650e+00, 8.937569e-03, 8.764660e-03
3.577403e+02, 5.193652e+00, 3.578067e+02, 5.194653e+00, 3.578731e+02, 5.195653e+00, 3.579396e+02, 5.196653e+00, 3.580060e+02, 5.197653e+00, 3.580724e+02, 5.198653e+00, 3.581388e+02, 5.199653e+00, 1.444302e-02, 1.469861e-03
3.144224e+02, 5.193654e+00, 3.144810e+02, 5.194654e+00, 3.145397e+02, 5.195655e+00, 3.145983e+02, 5.196655e+00, 3.146569e+02, 5.197655e+00, 3.147156e+02, 5.198655e+00, 3.147742e+02, 5.199655e+00, 1.245538e-02, 1.084823e-02
2.804599e+02, 5.193656e+00, 2.805124e+02, 5.194656e+00, 2.805649e+02, 5.195656e+00, 2.806174e+02, 5.196656e+00, 2.806699e+02, 5.197656e+00, 2.807224e+02, 5.198656e+00, 2.807748e+02, 5.199656e+00, -5.420117e-03, -1.770591e-02
2.531173e+02, 5.193657e+00, 2.531648e+02, 5.194657e+00, 2.532123e+02, 5.195657e+00, 2.532598e+02, 5.196657e+00, 2.533073e+02, 5.197657e+00, 2.533548e+02, 5.198657e+00, 2.534023e+02, 5.199657e+00, -1.166861e-02, 1.687526e-02
2.306308e+02, 5.193657e+00, 2.306741e+02, 5.194657e+00, 2.307175e+02, 5.195657e+00, 2.307609e+02, 5.196657e+00, 2.308043e+02, 5.197657e+00, 2.308477e+02, 5.198657e+00, 2.308911e+02, 5.199658e+00, 1.933022e-03, -2.243312e-02
2.118120e+02, 5.193657e+00, 2.118519e+02, 5.194657e+00, 2.118919e+02, 5.195657e+00, 2.119318e+02, 5.196657e+00, 2.119717e+02, 5.197658e+00, 2.120116e+02, 5.198658e+00, 2.120516e+02, 5.199658e+00, 2.392161e-03, -2.439892e-02
1.958312e+02, 5.193657e+00, 1.958682e+02, 5.194657e+00, 1.959052e+02, 5.195657e+00, 1.959422e+02, 5.196657e+00, 1.959791e+02, 5.197657e+00, 1.960161e+02, 5.198657e+00, 1.960531e+02, 5.199658e+00, 5.022083e-03, 2.603563e-02
1.820913e+02, 5.193657e+00, 1.821258e+02, 5.194657e+00, 1.821602e+02, 5.195657e+00, 1.821946e+02, 5.196657e+00, 1.822291e+02, 5.197657e+00, 1.822635e+02, 5.198657e+00, 1.822979e+02, 5.199657e+00, 2.797973e-02, 5.500280e-03
1.701518e+02, 5.193656e+00, 1.701840e+02, 5.194656e+00, 1.702162e+02, 5.195656e+00, 1.702484e+02, 5.196656e+00, 1.702806e+02, 5.197656e+00, 1.703128e+02, 5.198656e+00, 1.703450e+02, 5.199656e+00, 2.102657e-02, 2.211428e-02
1.596804e+02, 5.193655e+00, 1.597107e+02, 5.194655e+00, 1.597409e+02, 5.195655e+00, 1.597712e+02, 5.196655e+00, 1.598015e+02, 5.197655e+00, 1.598317e+02, 5.198655e+00, 1.598620e+02, 5.199656e+00, -3.154800e-02, 7.868854e-03
1.504220e+02, 5.193654e+00, 1.504506e+02, 5.194654e+00, 1.504791e+02, 5.195654e+00, 1.505076e+02, 5.196654e+00, 1.505362e+02, 5.197654e+00, 1.505647e+02, 5.198654e+00, 1.505932e+02, 5.199654e+00, 3.438976e-02, -2.928206e-03
1.421773e+02, 5.193652e+00, 1.422043e+02, 5.194652e+00, 1.422313e+02, 5.195652e+00, 1.422583e+02, 5.196653e+00, 1.422853e+02, 5.197653e+00, 1.423123e+02, 5.198653e+00, 1.423393e+02, 5.199653e+00, -1.690172e-02, -3.236655e-02
1.347884e+02, 5.193651e+00, 1.348140e+02, 5.194651e+00, 1.348396e+02, 5.195651e+00, 1.348653e+02, 5.196651e+00, 1.348909e+02, 5.197651e+00, 1.349165e+02, 5.198651e+00, 1.349421e+02, 5.199651e+00, -3.850530e-02, 7.953647e-04
1.281286e+02, 5.193649e+00, 1.281530e+02, 5.194649e+00, 1.281773e+02, 5.195649e+00, 1.282017e+02, 5.196649e+00, 1.282260e+02, 5.197649e+00, 1.282504e+02, 5.198649e+00, 1.282747e+02, 5.199649e+00, -3.730181e-02, 1.580798e-02
1.220950e+02, 5.193646e+00, 1.221182e+02, 5.194646e+00, 1.221414e+02, 5.195646e+00, 1.221646e+02, 5.196647e+00, 1.221878e+02, 5.197647e+00, 1.222111e+02, 5.198647e+00, 1.222343e+02, 5.199647e+00, -4.200952e-02, 6.522358e-03
1.166031e+02, 5.193644e+00, 1.166253e+02, 5.194644e+00, 1.166475e+02, 5.195644e+00, 1.166697e+02, 5.196644e+00, 1.166919e+02, 5.197644e+00, 1.167141e+02, 5.198644e+00, 1.167363e+02, 5.199644e+00, -3.582827e-02, -2.641395e-02
1.115832e+02, 5.193641e+00, 1.116044e+02, 5.194641e+00, 1.116257e+02, 5.195641e+00, 1.116469e+02, 5.196641e+00, 1.116682e+02, 5.197641e+00, 1.116894e+02, 5.198641e+00, 1.117107e+02, 5.199641e+00, 1.491031e-02, -4.405749e-02
