1.000000e+01, 1.000000e-01, 1.000000e+01, 2.483333e-01, 1.000000e+01, 3.966667e-01, 1.000000e+01, 5.450000e-01, 1.000000e+01, 6.933333e-01, 1.000000e+01, 8.416667e-01, 1.000000e+01, 9.900000e-01, 1.000000e+01, 1.138333e+00, 1.000000e+01, 1.286667e+00, 1.000000e+01, 1.435000e+00, 1.000000e+01, 1.583333e+00, 1.000000e+01, 1.731667e+00, 1.000000e+01, 1.880000e+00, 1.000000e+01, 2.028333e+00, 1.000000e+01, 2.176667e+00, 1.000000e+01, 2.325000e+00, 1.000000e+01, 2.473333e+00, 1.000000e+01, 2.621667e+00, 1.000000e+01, 2.770000e+00, 1.000000e+01, 2.918333e+00, 1.000000e+01, 3.066667e+00, 1.000000e+01, 3.215000e+00, 1.000000e+01, 3.363333e+00, 1.000000e+01, 3.511667e+00, 1.000000e+01, 3.660000e+00, 1.000000e+01, 3.808333e+00, 1.000000e+01, 3.956667e+00, 1.000000e+01, 4.105000e+00, 1.000000e+01, 4.253333e+00, 1.000000e+01, 4.401667e+00, 1.000000e+01, 4.550000e+00, 1.000000e+01, 4.698333e+00, 1.000000e+01, 4.846667e+00, 1.000000e+01, 4.995000e+00, 1.000000e+01, 5.143333e+00, 1.000000e+01, 5.291667e+00, 1.000000e+01, 5.440000e+00, 1.000000e+01, 5.588333e+00, 1.000000e+01, 5.736667e+00, 1.000000e+01, 5.885000e+00, 1.000000e+01, 6.033333e+00, 1.000000e+01, 6.181667e+00, 1.000000e+01, 6.330000e+00, 1.000000e+01, 6.478333e+00, 1.000000e+01, 6.626667e+00, 1.000000e+01, 6.775000e+00, 1.000000e+01, 6.923333e+00, 1.000000e+01, 7.071667e+00, 1.000000e+01, 7.220000e+00, 1.000000e+01, 7.368333e+00, 1.000000e+01, 7.516667e+00, 1.000000e+01, 7.665000e+00, 1.000000e+01, 7.813333e+00, 1.000000e+01, 7.961667e+00, 1.000000e+01, 8.110000e+00, 1.000000e+01, 8.258333e+00, 1.000000e+01, 8.406667e+00, 1.000000e+01, 8.555000e+00, 1.000000e+01, 8.703333e+00, 5.107599e-01, 5.139166e-01
3.588781e+00, 1.075596e-01, 5.816627e+00, 2.605675e-01, 6.894695e+00, 4.111425e-01, 7.529720e+00, 5.607770e-01, 7.947721e+00, 7.099484e-01, 8.243324e+00, 8.588567e-01, 8.463126e+00, 1.007600e+00, 8.632735e+00, 1.156234e+00, 8.767394e+00, 1.304788e+00, 8.876740e+00, 1.453286e+00, 8.967167e+00, 1.601739e+00, 9.043084e+00, 1.750157e+00, 9.107627e+00, 1.898548e+00, 9.163092e+00, 2.046915e+00, 9.211194e+00, 2.195264e+00, 9.253244e+00, 2.343596e+00, 9.290257e+00, 2.491914e+00, 9.323037e+00, 2.640219e+00, 9.352222e+00, 2.788515e+00, 9.378330e+00, 2.936800e+00, 9.401785e+00, 3.085078e+00, 9.422934e+00, 3.233347e+00, 9.442069e+00, 3.381611e+00, 9.459433e+00, 3.529868e+00, 9.475232e+00, 3.678119e+00, 9.489642e+00, 3.826366e+00, 9.502813e+00, 3.974608e+00, 9.514875e+00, 4.122846e+00, 9.525939e+00, 4.271080e+00, 9.536103e+00, 4.419311e+00, 9.545452e+00, 4.567539e+00, 9.554061e+00, 4.715765e+00, 9.561997e+00, 4.863988e+00, 9.569318e+00, 5.012208e+00, 9.576075e+00, 5.160427e+00, 9.582315e+00, 5.308644e+00, 9.588080e+00, 5.456859e+00, 9.593406e+00, 5.605073e+00, 9.598326e+00, 5.753286e+00, 9.602872e+00, 5.901498e+00, 9.607070e+00, 6.049709e+00, 9.610945e+00, 6.197919e+00, 9.614519e+00, 6.346129e+00, 9.617812e+00, 6.494338e+00, 9.620844e+00, 6.642547e+00, 9.623631e+00, 6.790756e+00, 9.626188e+00, 6.938964e+00, 9.628531e+00, 7.087173e+00, 9.630672e+00, 7.235381e+00, 9.632623e+00, 7.383590e+00, 9.634396e+00, 7.531799e+00, 9.636001e+00, 7.680009e+00, 9.637447e+00, 7.828219e+00, 9.638743e+00, 7.976429e+00, 9.639897e+00, 8.124640e+00, 9.640918e+00, 8.272851e+00, 9.641811e+00, 8.421063e+00, 9.642584e+00, 8.569276e+00, 9.643243e+00, 8.717490e+00, 6.401246e-01, 3.779718e-01
2.185288e+00, 1.091902e-01, 4.098247e+00, 2.655517e-01, 5.257329e+00, 4.187160e-01, 6.033815e+00, 5.702533e-01, 6.589563e+00, 7.208478e-01, 7.006417e+00, 8.708459e-01, 7.330214e+00, 1.020441e+00, 7.588621e+00, 1.169752e+00, 7.799330e+00, 1.318851e+00, 7.974177e+00, 1.467791e+00, 8.121384e+00, 1.616605e+00, 8.246838e+00, 1.765320e+00, 8.354868e+00, 1.913953e+00, 8.448723e+00, 2.062519e+00, 8.530894e+00, 2.211028e+00, 8.603322e+00, 2.359489e+00, 8.667540e+00, 2.507908e+00, 8.724776e+00, 2.656292e+00, 8.776026e+00, 2.804644e+00, 8.822104e+00, 2.952969e+00, 8.863684e+00, 3.101269e+00, 8.901328e+00, 3.249547e+00, 8.935509e+00, 3.397806e+00, 8.966626e+00, 3.546047e+00, 8.995021e+00, 3.694273e+00, 9.020985e+00, 3.842485e+00, 9.044771e+00, 3.990683e+00, 9.066597e+00, 4.138870e+00, 9.086654e+00, 4.287047e+00, 9.105107e+00, 4.435214e+00, 9.122105e+00, 4.583372e+00, 9.137776e+00, 4.731522e+00, 9.152234e+00, 4.879666e+00, 9.165581e+00, 5.027803e+00, 9.177909e+00, 5.175934e+00, 9.189298e+00, 5.324060e+00, 9.199821e+00, 5.472182e+00, 9.209543e+00, 5.620299e+00, 9.218525e+00, 5.768413e+00, 9.226819e+00, 5.916523e+00, 9.234474e+00, 6.064631e+00, 9.241534e+00, 6.212736e+00, 9.248040e+00, 6.360839e+00, 9.254027e+00, 6.508940e+00, 9.259530e+00, 6.657040e+00, 9.264580e+00, 6.805138e+00, 9.269203e+00, 6.953236e+00, 9.273427e+00, 7.101333e+00, 9.277275e+00, 7.249429e+00, 9.280770e+00, 7.397526e+00, 9.283930e+00, 7.545622e+00, 9.286777e+00, 7.693718e+00, 9.289326e+00, 7.841815e+00, 9.291595e+00, 7.989912e+00, 9.293597e+00, 8.138010e+00, 9.295348e+00, 8.286108e+00, 9.296860e+00, 8.434208e+00, 9.298145e+00, 8.582308e+00, 9.299215e+00, 8.730410e+00, 7.301030e-01, 2.188990e-01
1.569418e+00, 1.098608e-01, 3.161044e+00, 2.682068e-01, 4.245038e+00, 4.233168e-01, 5.029803e+00, 5.765133e-01, 5.623401e+00, 7.284826e-01, 6.087454e+00, 8.796159e-01, 6.459672e+00, 1.030153e+00, 6.764425e+00, 1.180248e+00, 7.018162e+00, 1.330007e+00, 7.232390e+00, 1.479502e+00, 7.415397e+00, 1.628787e+00, 7.573305e+00, 1.777901e+00, 7.710738e+00, 1.926873e+00, 7.831247e+00, 2.075726e+00, 7.937609e+00, 2.224480e+00, 8.032027e+00, 2.373147e+00, 8.116268e+00, 2.521739e+00, 8.191768e+00, 2.670267e+00, 8.259706e+00, 2.818738e+00, 8.321058e+00, 2.967158e+00, 8.376641e+00, 3.115534e+00, 8.427139e+00, 3.263870e+00, 8.473137e+00, 3.412170e+00, 8.515130e+00, 3.560439e+00, 8.553546e+00, 3.708678e+00, 8.588752e+00, 3.856891e+00, 8.621069e+00, 4.005081e+00, 8.650776e+00, 4.153249e+00, 8.678116e+00, 4.301398e+00, 8.703305e+00, 4.449530e+00, 8.726533e+00, 4.597645e+00, 8.747967e+00, 4.745746e+00, 8.767758e+00, 4.893833e+00, 8.786038e+00, 5.041909e+00, 8.802929e+00, 5.189974e+00, 8.818537e+00, 5.338029e+00, 8.832958e+00, 5.486075e+00, 8.846281e+00, 5.634113e+00, 8.858584e+00, 5.782144e+00, 8.869938e+00, 5.930169e+00, 8.880410e+00, 6.078188e+00, 8.890058e+00, 6.226203e+00, 8.898937e+00, 6.374213e+00, 8.907096e+00, 6.522219e+00, 8.914580e+00, 6.670221e+00, 8.921432e+00, 6.818221e+00, 8.927690e+00, 6.966219e+00, 8.933389e+00, 7.114215e+00, 8.938563e+00, 7.262209e+00, 8.943240e+00, 7.410203e+00, 8.947449e+00, 7.558195e+00, 8.951216e+00, 7.706187e+00, 8.954565e+00, 7.854179e+00, 8.957518e+00, 8.002171e+00, 8.960096e+00, 8.150163e+00, 8.962318e+00, 8.298156e+00, 8.964203e+00, 8.446150e+00, 8.965767e+00, 8.594145e+00, 8.967027e+00, 8.742141e+00, 7.795687e-01, 4.789203e-02
1.569418e+00, 1.098608e-01, 2.570292e+00, 2.697949e-01, 3.556511e+00, 4.263417e-01, 4.308572e+00, 5.808873e-01, 4.900196e+00, 7.340560e-01, 5.377097e+00, 8.862351e-01, 5.769134e+00, 1.037678e+00, 6.096632e+00, 1.188556e+00, 6.373907e+00, 1.338993e+00, 6.611335e+00, 1.489075e+00, 6.816619e+00, 1.638869e+00, 6.995598e+00, 1.788424e+00, 7.152780e+00, 1.937780e+00, 7.291698e+00, 2.086967e+00, 7.415162e+00, 2.236008e+00, 7.525436e+00, 2.384924e+00, 7.624362e+00, 2.533732e+00, 7.713455e+00, 2.682443e+00, 7.793972e+00, 2.831070e+00, 7.866967e+00, 2.979623e+00, 7.933326e+00, 3.128109e+00, 7.993804e+00, 3.276535e+00, 8.049045e+00, 3.424908e+00, 8.099602e+00, 3.573232e+00, 8.145955e+00, 3.721512e+00, 8.188519e+00, 3.869754e+00, 8.227657e+00, 4.017959e+00, 8.263689e+00, 4.166132e+00, 8.296894e+00, 4.314275e+00, 8.327521e+00, 4.462392e+00, 8.355789e+00, 4.610483e+00, 8.381894e+00, 4.758553e+00, 8.406011e+00, 4.906602e+00, 8.428297e+00, 5.054633e+00, 8.448892e+00, 5.202648e+00, 8.467923e+00, 5.350647e+00, 8.485505e+00, 5.498632e+00, 8.501742e+00, 5.646605e+00, 8.516728e+00, 5.794566e+00, 8.530547e+00, 5.942518e+00, 8.543279e+00, 6.090460e+00, 8.554995e+00, 6.238395e+00, 8.565760e+00, 6.386322e+00, 8.575633e+00, 6.534243e+00, 8.584671e+00, 6.682159e+00, 8.592922e+00, 6.830069e+00, 8.600435e+00, 6.977976e+00, 8.607252e+00, 7.125879e+00, 8.613412e+00, 7.273779e+00, 8.618953e+00, 7.421677e+00, 8.623909e+00, 7.569573e+00, 8.628312e+00, 7.717468e+00, 8.632190e+00, 7.865361e+00, 8.635572e+00, 8.013255e+00, 8.638483e+00, 8.161148e+00, 8.640946e+00, 8.309041e+00, 8.642985e+00, 8.456935e+00, 8.644620e+00, 8.604830e+00, 8.645870e+00, 8.752726e+00, 7.900016e-01, -1.252244e-01
1.569418e+00, 1.098608e-01, 2.163300e+00, 2.707806e-01, 3.057243e+00, 4.284082e-01, 3.764795e+00, 5.840394e-01, 4.337935e+00, 7.382248e-01, 4.810963e+00, 8.913278e-01, 5.207425e+00, 1.043598e+00, 5.544022e+00, 1.195213e+00, 5.832929e+00, 1.346302e+00, 6.083233e+00, 1.496961e+00, 6.301851e+00, 1.647265e+00, 6.494140e+00, 1.797271e+00, 6.664319e+00, 1.947023e+00, 6.815750e+00, 2.096560e+00, 6.951147e+00, 2.245909e+00, 7.072728e+00, 2.395095e+00, 7.182318e+00, 2.544138e+00, 7.281436e+00, 2.693056e+00, 7.371356e+00, 2.841861e+00, 7.453154e+00, 2.990567e+00, 7.527745e+00, 3.139184e+00, 7.595912e+00, 3.287721e+00, 7.658328e+00, 3.436185e+00, 7.715578e+00, 3.584584e+00, 7.768169e+00, 3.732925e+00, 7.816544e+00, 3.881211e+00, 7.861093e+00, 4.029449e+00, 7.902159e+00, 4.177643e+00, 7.940045e+00, 4.325796e+00, 7.975022e+00, 4.473912e+00, 8.007328e+00, 4.621995e+00, 8.037180e+00, 4.770047e+00, 8.064768e+00, 4.918071e+00, 8.090267e+00, 5.066069e+00, 8.113832e+00, 5.214044e+00, 8.135605e+00, 5.361999e+00, 8.155712e+00, 5.509934e+00, 8.174270e+00, 5.657851e+00, 8.191385e+00, 5.805753e+00, 8.207152e+00, 5.953640e+00, 8.221661e+00, 6.101515e+00, 8.234990e+00, 6.249378e+00, 8.247214e+00, 6.397231e+00, 8.258402e+00, 6.545075e+00, 8.268615e+00, 6.692910e+00, 8.277911e+00, 6.840739e+00, 8.286344e+00, 6.988561e+00, 8.293962e+00, 7.136378e+00, 8.300811e+00, 7.284190e+00, 8.306934e+00, 7.431999e+00, 8.312369e+00, 7.579804e+00, 8.317153e+00, 7.727607e+00, 8.321320e+00, 7.875408e+00, 8.324903e+00, 8.023208e+00, 8.327929e+00, 8.171007e+00, 8.330427e+00, 8.318805e+00, 8.332423e+00, 8.466603e+00, 8.333941e+00, 8.614402e+00, 8.335003e+00, 8.762202e+00, 7.647285e-01, -2.923108e-01
1.569418e+00, 1.098608e-01, 1.865416e+00, 2.713710e-01, 2.678139e+00, 4.298274e-01, 3.339648e+00, 5.863354e-01, 3.887765e+00, 7.413756e-01, 4.348672e+00, 8.952812e-01, 4.741071e+00, 1.048290e+00, 5.078675e+00, 1.200577e+00, 5.371767e+00, 1.352273e+00, 5.628212e+00, 1.503480e+00, 5.854127e+00, 1.654274e+00, 6.054340e+00, 1.804719e+00, 6.232715e+00, 1.954864e+00, 6.392378e+00, 2.104750e+00, 6.535888e+00, 2.254410e+00, 6.665358e+00, 2.403873e+00, 6.782549e+00, 2.553160e+00, 6.888942e+00, 2.702292e+00, 6.985787e+00, 2.851286e+00, 7.074151e+00, 3.000156e+00, 7.154948e+00, 3.148915e+00, 7.228965e+00, 3.297574e+00, 7.296885e+00, 3.446142e+00, 7.359303e+00, 3.594627e+00, 7.416738e+00, 3.743038e+00, 7.469648e+00, 3.891381e+00, 7.518436e+00, 4.039663e+00, 7.563458e+00, 4.187887e+00, 7.605033e+00, 4.336061e+00, 7.643442e+00, 4.484187e+00, 7.678939e+00, 4.632270e+00, 7.711751e+00, 4.780313e+00, 7.742083e+00, 4.928321e+00, 7.770117e+00, 5.076296e+00, 7.796022e+00, 5.224240e+00, 7.819947e+00, 5.372158e+00, 7.842030e+00, 5.520050e+00, 7.862396e+00, 5.667920e+00, 7.881160e+00, 5.815769e+00, 7.898424e+00, 5.963599e+00, 7.914285e+00, 6.111413e+00, 7.928831e+00, 6.259211e+00, 7.942141e+00, 6.406995e+00, 7.954290e+00, 6.554767e+00, 7.965347e+00, 6.702529e+00, 7.975374e+00, 6.850280e+00, 7.984431e+00, 6.998024e+00, 7.992570e+00, 7.145759e+00, 7.999843e+00, 7.293489e+00, 8.006295e+00, 7.441212e+00, 8.011972e+00, 7.588931e+00, 8.016912e+00, 7.736647e+00, 8.021153e+00, 7.884359e+00, 8.024731e+00, 8.032069e+00, 8.027679e+00, 8.179778e+00, 8.030026e+00, 8.327485e+00, 8.031803e+00, 8.475191e+00, 8.033036e+00, 8.622898e+00, 8.033750e+00, 8.770605e+00, 7.082544e-01, -4.470028e-01
1.569418e+00, 1.098608e-01, 1.865416e+00, 2.713710e-01, 2.380063e+00, 4.307708e-01, 2.997698e+00, 5.879910e-01, 3.518767e+00, 7.437490e-01, 3.963618e+00, 8.983467e-01, 4.347261e+00, 1.052007e+00, 4.681010e+00, 1.204898e+00, 4.973554e+00, 1.357149e+00, 5.231677e+00, 1.508862e+00, 5.460755e+00, 1.660118e+00, 5.665099e+00, 1.810980e+00, 5.848211e+00, 1.961502e+00, 6.012961e+00, 2.111726e+00, 6.161728e+00, 2.261691e+00, 6.296495e+00, 2.411425e+00, 6.418933e+00, 2.560955e+00, 6.530459e+00, 2.710303e+00, 6.632279e+00, 2.859487e+00, 6.725431e+00, 3.008525e+00, 6.810810e+00, 3.157430e+00, 6.889192e+00, 3.306216e+00, 6.961254e+00, 3.454892e+00, 7.027590e+00, 3.603470e+00, 7.088720e+00, 3.751958e+00, 7.145106e+00, 3.900364e+00, 7.197155e+00, 4.048695e+00, 7.245231e+00, 4.196957e+00, 7.289657e+00, 4.345156e+00, 7.330724e+00, 4.493298e+00, 7.368692e+00, 4.641388e+00, 7.403795e+00, 4.789429e+00, 7.436245e+00, 4.937426e+00, 7.466233e+00, 5.085382e+00, 7.493933e+00, 5.233302e+00, 7.519502e+00, 5.381188e+00, 7.543085e+00, 5.529043e+00, 7.564813e+00, 5.676870e+00, 7.584806e+00, 5.824671e+00, 7.603174e+00, 5.972449e+00, 7.620018e+00, 6.120206e+00, 7.635431e+00, 6.267943e+00, 7.649498e+00, 6.415664e+00, 7.662298e+00, 6.563369e+00, 7.673905e+00, 6.711060e+00, 7.684386e+00, 6.858739e+00, 7.693804e+00, 7.006406e+00, 7.702216e+00, 7.154065e+00, 7.709676e+00, 7.301714e+00, 7.716235e+00, 7.449357e+00, 7.721939e+00, 7.596993e+00, 7.726833e+00, 7.744624e+00, 7.730956e+00, 7.892251e+00, 7.734347e+00, 8.039874e+00, 7.737041e+00, 8.187495e+00, 7.739072e+00, 8.335114e+00, 7.740470e+00, 8.482731e+00, 7.741266e+00, 8.630348e+00, 7.741487e+00, 8.777965e+00, 6.257108e-01, -5.846461e-01
1.569418e+00, 1.098608e-01, 1.865416e+00, 2.713710e-01, 2.139191e+00, 4.313383e-01, 2.716330e+00, 5.891400e-01, 3.210423e+00, 7.455007e-01, 3.637555e+00, 9.006929e-01, 4.009910e+00, 1.054924e+00, 4.336887e+00, 1.208352e+00, 4.625855e+00, 1.361105e+00, 4.882670e+00, 1.513281e+00, 5.112048e+00, 1.664962e+00, 5.317825e+00, 1.816213e+00, 5.503157e+00, 1.967090e+00, 5.670662e+00, 2.117636e+00, 5.822530e+00, 2.267891e+00, 5.960610e+00, 2.417888e+00, 6.086469e+00, 2.567653e+00, 6.201448e+00, 2.717211e+00, 6.306699e+00, 2.866582e+00, 6.403218e+00, 3.015785e+00, 6.491869e+00, 3.164835e+00, 6.573409e+00, 3.313748e+00, 6.648499e+00, 3.462534e+00, 6.717723e+00, 3.611205e+00, 6.781595e+00, 3.759771e+00, 6.840574e+00, 3.908242e+00, 6.895066e+00, 4.056625e+00, 6.945434e+00, 4.204927e+00, 6.992005e+00, 4.353156e+00, 7.035070e+00, 4.501317e+00, 7.074894e+00, 4.649416e+00, 7.111715e+00, 4.797458e+00, 7.145747e+00, 4.945448e+00, 7.177187e+00, 5.093390e+00, 7.206212e+00, 5.241287e+00, 7.232985e+00, 5.389145e+00, 7.257655e+00, 5.536966e+00, 7.280355e+00, 5.684753e+00, 7.301211e+00, 5.832510e+00, 7.320337e+00, 5.980238e+00, 7.337839e+00, 6.127941e+00, 7.353811e+00, 6.275621e+00, 7.368345e+00, 6.423281e+00, 7.381523e+00, 6.570921e+00, 7.393420e+00, 6.718545e+00, 7.404109e+00, 6.866153e+00, 7.413654e+00, 7.013748e+00, 7.422117e+00, 7.161331e+00, 7.429555e+00, 7.308904e+00, 7.436020e+00, 7.456467e+00, 7.441563e+00, 7.604023e+00, 7.446229e+00, 7.751572e+00, 7.450061e+00, 7.899115e+00, 7.453100e+00, 8.046654e+00, 7.455384e+00, 8.194189e+00, 7.456948e+00, 8.341721e+00, 7.457825e+00, 8.489252e+00, 7.458047e+00, 8.636781e+00, 7.457644e+00, 8.784309e+00, 5.224261e-01, -7.021356e-01
1.569418e+00, 1.098608e-01, 1.865416e+00, 2.713710e-01, 1.940188e+00, 4.315900e-01, 2.480429e+00, 5.898679e-01, 2.948583e+00, 7.467347e-01, 3.357556e+00, 9.024364e-01, 3.717352e+00, 1.057164e+00, 4.035840e+00, 1.211068e+00, 4.319301e+00, 1.364269e+00, 4.572805e+00, 1.516864e+00, 4.800488e+00, 1.668934e+00, 5.005764e+00, 1.820543e+00, 5.191470e+00, 1.971748e+00, 5.359985e+00, 2.122595e+00, 5.513319e+00, 2.273124e+00, 5.653182e+00, 2.423368e+00, 5.781036e+00, 2.573356e+00, 5.898144e+00, 2.723115e+00, 6.005594e+00, 2.872665e+00, 6.104335e+00, 3.022028e+00, 6.195197e+00, 3.171219e+00, 6.278908e+00, 3.320254e+00, 6.356109e+00, 3.469147e+00, 6.427368e+00, 3.617909e+00, 6.493190e+00, 3.766553e+00, 6.554022e+00, 3.915088e+00, 6.610267e+00, 4.063522e+00, 6.662286e+00, 4.211865e+00, 6.710400e+00, 4.360123e+00, 6.754903e+00, 4.508304e+00, 6.796057e+00, 4.656414e+00, 6.834102e+00, 4.804457e+00, 6.869255e+00, 4.952441e+00, 6.901713e+00, 5.100369e+00, 6.931657e+00, 5.248247e+00, 6.959250e+00, 5.396078e+00, 6.984644e+00, 5.543866e+00, 7.007977e+00, 5.691615e+00, 7.029376e+00, 5.839329e+00, 7.048957e+00, 5.987009e+00, 7.066829e+00, 6.134660e+00, 7.083091e+00, 6.282285e+00, 7.097835e+00, 6.429884e+00, 7.111147e+00, 6.577462e+00, 7.123105e+00, 6.725019e+00, 7.133782e+00, 6.872559e+00, 7.143247e+00, 7.020082e+00, 7.151564e+00, 7.167592e+00, 7.158791e+00, 7.315089e+00, 7.164984e+00, 7.462575e+00, 7.170194e+00, 7.610051e+00, 7.174470e+00, 7.757519e+00, 7.177856e+00, 7.904981e+00, 7.180396e+00, 8.052436e+00, 7.182127e+00, 8.199887e+00, 7.183089e+00, 8.347334e+00, 7.183316e+00, 8.494778e+00, 7.182840e+00, 8.642221e+00, 7.181693e+00, 8.789662e+00, 4.036078e-01, -7.977037e-01
