-5.000000e-01, 1.000000e+00, 1.000000e+00, 0.000000e+00, 2.500000e+00, 0.000000e+00, 0.000000e+00
-4.921260e-01, 1.000000e+00, 1.000000e+00, 7.178004e-10, 2.500000e+00, 5.127146e-10, 4.440892e-16
-4.842520e-01, 1.000000e+00, 1.000000e+00, 1.926270e-09, 2.500000e+00, 1.375907e-09, -3.330669e-16
-4.763780e-01, 1.000000e+00, 1.000000e+00, 4.984433e-09, 2.500000e+00, 3.560310e-09, -1.110223e-16
-4.685039e-01, 1.000000e+00, 1.000000e+00, 1.256980e-08, 2.500000e+00, 8.978428e-09, 8.881784e-16
-4.606299e-01, 1.000000e+00, 1.000000e+00, 3.093144e-08, 2.500000e+00, 2.209388e-08, -4.440892e-16
-4.527559e-01, 9.999999e-01, 9.999999e-01, 7.427331e-08, 2.500000e+00, 5.305237e-08, 1.776357e-15
-4.448819e-01, 9.999999e-01, 9.999998e-01, 1.740012e-07, 2.500000e+00, 1.242866e-07, 7.549517e-15
-4.370079e-01, 9.999997e-01, 9.999996e-01, 3.976221e-07, 2.500000e+00, 2.840158e-07, 4.130030e-14
-4.291339e-01, 9.999993e-01, 9.999990e-01, 8.861236e-07, 2.499999e+00, 6.329456e-07, 1.998401e-13
-4.212598e-01, 9.999985e-01, 9.999979e-01, 1.925423e-06, 2.499998e+00, 1.375303e-06, 9.126033e-13
-4.133858e-01, 9.999968e-01, 9.999955e-01, 4.078161e-06, 2.499997e+00, 2.912976e-06, 3.948841e-12
-4.055118e-01, 9.999933e-01, 9.999906e-01, 8.417889e-06, 2.499993e+00, 6.012794e-06, 1.620637e-11
-3.976378e-01, 9.999865e-01, 9.999811e-01, 1.692908e-05, 2.499986e+00, 1.209227e-05, 6.307044e-11
-3.897638e-01, 9.999735e-01, 9.999628e-01, 3.316215e-05, 2.499973e+00, 2.368750e-05, 2.325165e-10
-3.818898e-01, 9.999493e-01, 9.999290e-01, 6.325822e-05, 2.499949e+00, 4.518536e-05, 8.115333e-10
-3.740157e-01, 9.999056e-01, 9.998678e-01, 1.174742e-04, 2.499906e+00, 8.391332e-05, 2.679790e-09
-3.661417e-01, 9.998290e-01, 9.997605e-01, 2.123289e-04, 2.499829e+00, 1.516739e-04, 8.366775e-09
-3.582677e-01, 9.996985e-01, 9.995780e-01, 3.734346e-04, 2.499699e+00, 2.667712e-04, 2.468401e-08
-3.503937e-01, 9.994831e-01, 9.992764e-01, 6.389565e-04, 2.499483e+00, 4.564918e-04, 6.877697e-08
-3.425197e-01, 9.991378e-01, 9.987933e-01, 1.063445e-03, 2.499138e+00, 7.598655e-04, 1.809101e-07
-3.346457e-01, 9.986013e-01, 9.980428e-01, 1.721531e-03, 2.498602e+00, 1.230353e-03, 4.491341e-07
-3.267717e-01, 9.977930e-01, 9.969126e-01, 2.710729e-03, 2.497794e+00, 1.937945e-03, 1.052424e-06
-3.188976e-01, 9.966126e-01, 9.952631e-01, 4.152424e-03, 2.496615e+00, 2.970038e-03, 2.328372e-06
-3.110236e-01, 9.949410e-01, 9.929295e-01, 6.190193e-03, 2.494945e+00, 4.430524e-03, 4.867085e-06
-3.031496e-01, 9.926453e-01, 9.897281e-01, 8.984949e-03, 2.492653e+00, 6.436737e-03, 9.623510e-06
-2.952756e-01, 9.895850e-01, 9.854672e-01, 1.270696e-02, 2.489597e+00, 9.114329e-03, 1.802742e-05
-2.874016e-01, 9.856219e-01, 9.799601e-01, 1.752558e-02, 2.485639e+00, 1.259060e-02, 3.205899e-05
-2.795276e-01, 9.806303e-01, 9.730407e-01, 2.359804e-02, 2.480651e+00, 1.698721e-02, 5.425510e-05
-2.716535e-01, 9.745064e-01, 9.645765e-01, 3.105900e-02, 2.474526e+00, 2.241339e-02, 8.762260e-05
-2.637795e-01, 9.671765e-01, 9.544801e-01, 4.001246e-02, 2.467182e+00, 2.896050e-02, 1.354574e-04
-2.559055e-01, 9.586012e-01, 9.427151e-01, 5.052692e-02, 2.458570e+00, 3.669884e-02, 2.010956e-04
-2.480315e-01, 9.487766e-01, 9.292968e-01, 6.263415e-02, 2.448671e+00, 4.567648e-02, 2.876417e-04
-2.401575e-01, 9.377326e-01, 9.142887e-01, 7.633125e-02, 2.437498e+00, 5.592037e-02, 3.977246e-04
-2.322835e-01, 9.255280e-01, 8.977947e-01, 9.158513e-02, 2.425088e+00, 6.743875e-02, 5.333201e-04
-2.244094e-01, 9.122446e-01, 8.799499e-01, 1.083385e-01, 2.411497e+00, 8.022467e-02, 6.956603e-04
-2.165354e-01, 8.979804e-01, 8.609106e-01, 1.265160e-01, 2.396797e+00, 9.425976e-02, 8.852265e-04
-2.086614e-01, 8.828432e-01, 8.408442e-01, 1.460310e-01, 2.381069e+00, 1.095179e-01, 1.101810e-03
-2.007874e-01, 8.669454e-01, 8.199217e-01, 1.667902e-01, 2.364398e+00, 1.259684e-01, 1.344615e-03
-1.929134e-01, 8.503987e-01, 7.983105e-01, 1.886986e-01, 2.346871e+00, 1.435792e-01, 1.612382e-03
-1.850394e-01, 8.333114e-01, 7.761702e-01, 2.116628e-01, 2.328572e+00, 1.623181e-01, 1.903506e-03
-1.771654e-01, 8.157857e-01, 7.536488e-01, 2.355932e-01, 2.309579e+00, 1.821553e-01, 2.216144e-03
-1.692913e-01, 7.979162e-01, 7.308814e-01, 2.604056e-01, 2.289969e+00, 2.030639e-01, 2.548302e-03
-1.614173e-01, 7.797892e-01, 7.079892e-01, 2.860224e-01, 2.269810e+00, 2.250207e-01, 2.897897e-03
-1.535433e-01, 7.614826e-01, 6.850795e-01, 3.123723e-01, 2.249163e+00, 2.480067e-01, 3.262797e-03
-1.456693e-01, 7.430659e-01, 6.622462e-01, 3.393911e-01, 2.228087e+00, 2.720071e-01, 3.640851e-03
-1.377953e-01, 7.246009e-01, 6.395707e-01, 3.670209e-01, 2.206631e+00, 2.970113e-01, 4.029893e-03
-1.299213e-01, 7.061419e-01, 6.171230e-01, 3.952097e-01, 2.184841e+00, 3.230128e-01, 4.427738e-03
-1.220472e-01, 6.877368e-01, 5.949628e-01, 4.239112e-01, 2.162756e+00, 3.500091e-01, 4.832175e-03
-1.141732e-01, 6.694275e-01, 5.731404e-01, 4.530840e-01, 2.140413e+00, 3.780012e-01, 5.240945e-03
-1.062992e-01, 6.512505e-01, 5.516985e-01, 4.826908e-01, 2.117843e+00, 4.069933e-01, 5.651717e-03
-9.842520e-02, 6.332381e-01, 5.306725e-01, 5.126981e-01, 2.095075e+00, 4.369927e-01, 6.062063e-03
-9.055118e-02, 6.154186e-01, 5.100920e-01, 5.430751e-01, 2.072134e+00, 4.680087e-01, 6.469421e-03
-8.267717e-02, 5.978173e-01, 4.899817e-01, 5.737928e-01, 2.049045e+00, 5.000525e-01, 6.871060e-03
-7.480315e-02, 5.804571e-01, 4.703627e-01, 6.048232e-01, 2.025829e+00, 5.331355e-01, 7.264042e-03
-6.692913e-02, 5.633596e-01, 4.512532e-01, 6.361372e-01, 2.002509e+00, 5.672679e-01, 7.645173e-03
-5.905512e-02, 5.465464e-01, 4.326702e-01, 6.677028e-01, 1.979110e+00, 6.024559e-01, 8.010960e-03
-5.118110e-02, 5.300405e-01, 4.146316e-01, 6.994809e-01, 1.955660e+00, 6.386965e-01, 8.357563e-03
-4.330709e-02, 5.138698e-01, 3.971590e-01, 7.314181e-01, 1.932196e+00, 6.759684e-01, 8.680771e-03
-3.543307e-02, 4.980724e-01, 3.802837e-01, 7.634346e-01, 1.908777e+00, 7.142143e-01, 8.976051e-03
-2.755906e-02, 4.827072e-01, 3.640572e-01, 7.953967e-01, 1.885497e+00, 7.533033e-01, 9.238837e-03
-1.968504e-02, 4.678781e-01, 3.485754e-01, 8.270591e-01, 1.862533e+00, 7.929477e-01, 9.465649e-03
-1.181102e-02, 4.537904e-01, 3.340349e-01, 8.579233e-01, 1.840249e+00, 8.324993e-01, 9.658086e-03
-3.937008e-03, 4.408955e-01, 3.208793e-01, 8.868709e-01, 1.819475e+00, 8.704148e-01, 9.836292e-03
3.937008e-03, 4.302511e-01, 3.101576e-01, 9.112498e-01, 1.802190e+00, 9.029192e-01, 1.006622e-02
1.181102e-02, 4.238695e-01, 3.038434e-01, 9.259687e-01, 1.792081e+00, 9.226791e-01, 1.041861e-02
1.968504e-02, 4.222365e-01, 3.023388e-01, 9.295207e-01, 1.790104e+00, 9.272415e-01, 1.085862e-02
2.755906e-02, 4.220349e-01, 3.022860e-01, 9.296492e-01, 1.790645e+00, 9.270892e-01, 1.135222e-02
3.543307e-02, 4.219714e-01, 3.023889e-01, 9.294098e-01, 1.791525e+00, 9.263955e-01, 1.190344e-02
4.330709e-02, 4.218763e-01, 3.024813e-01, 9.291955e-01, 1.792476e+00, 9.256903e-01, 1.252447e-02
5.118110e-02, 4.217367e-01, 3.025556e-01, 9.290241e-01, 1.793510e+00, 9.249859e-01, 1.323349e-02
5.905512e-02, 4.215501e-01, 3.026177e-01, 9.288820e-01, 1.794672e+00, 9.242455e-01, 1.405835e-02
6.692913e-02, 4.213067e-01, 3.026714e-01, 9.287598e-01, 1.796028e+00, 9.234264e-01, 1.504449e-02
7.480315e-02, 4.209854e-01, 3.027191e-01, 9.286522e-01, 1.797682e+00, 9.224701e-01, 1.626995e-02
8.267717e-02, 4.205467e-01, 3.027619e-01, 9.285564e-01, 1.799811e+00, 9.212834e-01, 1.787104e-02
