1.000000e-02, 1.000033e-02, 1.000100e+00
2.000000e-02, 2.000267e-02, 1.000400e+00
3.000000e-02, 3.000900e-02, 1.000900e+00
4.000000e-02, 4.002134e-02, 1.001601e+00
5.000000e-02, 5.004169e-02, 1.002502e+00
6.000000e-02, 6.007205e-02, 1.003604e+00
7.000000e-02, 7.011445e-02, 1.004908e+00
8.000000e-02, 8.017089e-02, 1.006414e+00
9.000000e-02, 9.024339e-02, 1.008122e+00
1.000000e-01, 1.003340e-01, 1.010033e+00
1.100000e-01, 1.104447e-01, 1.012149e+00
1.200000e-01, 1.205777e-01, 1.014469e+00
1.300000e-01, 1.307348e-01, 1.016996e+00
1.400000e-01, 1.409183e-01, 1.019729e+00
1.500000e-01, 1.511301e-01, 1.022670e+00
1.600000e-01, 1.613723e-01, 1.025820e+00
1.700000e-01, 1.716472e-01, 1.029180e+00
1.800000e-01, 1.819567e-01, 1.032752e+00
1.900000e-01, 1.923029e-01, 1.036538e+00
2.000000e-01, 2.026881e-01, 1.040538e+00
2.100000e-01, 2.131144e-01, 1.044754e+00
2.200000e-01, 2.235839e-01, 1.049188e+00
2.300000e-01, 2.340989e-01, 1.053843e+00
2.400000e-01, 2.446615e-01, 1.058719e+00
2.500000e-01, 2.552740e-01, 1.063819e+00
2.600000e-01, 2.659386e-01, 1.069144e+00
2.700000e-01, 2.766577e-01, 1.074698e+00
2.800000e-01, 2.874334e-01, 1.080481e+00
2.900000e-01, 2.982681e-01, 1.086498e+00
3.000000e-01, 3.091641e-01, 1.092749e+00
3.100000e-01, 3.201238e-01, 1.099238e+00
3.200000e-01, 3.311497e-01, 1.105968e+00
3.300000e-01, 3.422440e-01, 1.112941e+00
3.400000e-01, 3.534093e-01, 1.120159e+00
3.500000e-01, 3.646480e-01, 1.127627e+00
3.600000e-01, 3.759627e-01, 1.135347e+00
3.700000e-01, 3.873558e-01, 1.143322e+00
3.800000e-01, 3.988300e-01, 1.151555e+00
3.900000e-01, 4.103878e-01, 1.160051e+00
4.000000e-01, 4.220319e-01, 1.168813e+00
4.100000e-01, 4.337649e-01, 1.177844e+00
4.200000e-01, 4.455897e-01, 1.187148e+00
4.300000e-01, 4.575088e-01, 1.196729e+00
4.400000e-01, 4.695252e-01, 1.206591e+00
4.500000e-01, 4.816416e-01, 1.216739e+00
4.600000e-01, 4.938609e-01, 1.227176e+00
4.700000e-01, 5.061861e-01, 1.237907e+00
