0.844328 -0.535827
0.917644 -0.580900
0.927143 -0.585445
0.933441 -0.587947
0.938320 -0.589538
0.942379 -0.590603
0.945899 -0.591321
0.949035 -0.591789
0.951881 -0.592070
0.954502 -0.592204
0.956939 -0.592218
0.959227 -0.592134
0.961388 -0.591968
0.963441 -0.591730
0.965400 -0.591431
0.967278 -0.591078
0.969084 -0.590678
0.970826 -0.590234
0.972510 -0.589753
0.974142 -0.589237
0.975727 -0.588689
0.977269 -0.588113
0.978772 -0.587510
0.980238 -0.586883
0.981670 -0.586234
0.983071 -0.585563
0.984443 -0.584873
0.985788 -0.584164
0.987107 -0.583439
0.988403 -0.582697
0.989676 -0.581941
0.990928 -0.581170
0.992160 -0.580385
0.993373 -0.579588
0.994568 -0.578778
0.995746 -0.577957
0.996907 -0.577125
0.998053 -0.576282
0.999184 -0.575429
1.000301 -0.574567
1.001404 -0.573695
1.002494 -0.572815
1.003572 -0.571926
1.004637 -0.571029
1.005691 -0.570124
1.006734 -0.569212
1.007766 -0.568292
1.008787 -0.567365
1.009799 -0.566432
1.010800 -0.565492
1.011793 -0.564545
1.012776 -0.563593
1.013750 -0.562634
1.014716 -0.561670
1.015673 -0.560700
1.016622 -0.559725
1.017564 -0.558744
1.018497 -0.557759
1.019424 -0.556768
1.020342 -0.555773
1.021254 -0.554773
1.022159 -0.553768
1.023057 -0.552759
1.023949 -0.551745
1.024834 -0.550728
1.025713 -0.549706
1.026585 -0.548680
1.027452 -0.547650
1.028313 -0.546616
1.029168 -0.545579
1.030017 -0.544538
1.030861 -0.543493
1.031699 -0.542444
1.032532 -0.541393
1.033360 -0.540338
1.034182 -0.539279
1.035000 -0.538217
1.035812 -0.537153
1.036620 -0.536085
1.037423 -0.535014
1.038221 -0.533940
1.039015 -0.532863
1.039804 -0.531783
1.040588 -0.530701
1.041369 -0.529615
1.042144 -0.528527
1.042916 -0.527436
1.043683 -0.526343
1.044446 -0.525247
1.045205 -0.524148
1.045960 -0.523048
1.046711 -0.521944
1.047459 -0.520838
1.048202 -0.519730
1.048941 -0.518619
1.049677 -0.517507
1.050409 -0.516392
1.051137 -0.515274
1.051861 -0.514155
1.052582 -0.513033
1.053300 -0.511909
1.054014 -0.510783
1.054724 -0.509656
1.055431 -0.508526
1.056135 -0.507394
1.056835 -0.506260
1.057532 -0.505124
1.058225 -0.503986
1.058916 -0.502846
1.059603 -0.501705
1.060287 -0.500562
1.060968 -0.499416
1.061645 -0.498269
1.062320 -0.497121
1.062992 -0.495970
1.063660 -0.494818
1.064326 -0.493664
1.064988 -0.492509
1.065648 -0.491351
1.066304 -0.490193
1.066958 -0.489032
1.067609 -0.487870
1.068257 -0.486707
1.068902 -0.485541
1.069544 -0.484375
1.070184 -0.483206
1.070820 -0.482037
1.071455 -0.480866
1.072086 -0.479693
1.072715 -0.478519
1.073340 -0.477343
1.073964 -0.476166
1.074584 -0.474988
1.075202 -0.473808
1.075818 -0.472627
1.076431 -0.471445
1.077041 -0.470261
1.077649 -0.469076
1.078254 -0.467890
1.078857 -0.466702
1.079457 -0.465513
1.080055 -0.464323
1.080650 -0.463131
1.081243 -0.461939
1.081833 -0.460745
1.082421 -0.459550
1.083007 -0.458353
1.083590 -0.457156
1.084171 -0.455957
1.084749 -0.454757
1.085325 -0.453556
1.085899 -0.452354
1.086470 -0.451151
1.087039 -0.449946
1.087606 -0.448741
1.088171 -0.447534
1.088733 -0.446327
1.089293 -0.445118
1.089851 -0.443908
1.090407 -0.442697
1.090960 -0.441485
1.091511 -0.440272
1.092060 -0.439058
1.092607 -0.437843
1.093151 -0.436627
1.093694 -0.435410
1.094234 -0.434192
1.094772 -0.432974
1.095308 -0.431754
1.095842 -0.430533
1.096373 -0.429311
1.096903 -0.428088
1.097430 -0.426864
1.097956 -0.425640
1.098479 -0.424414
1.099000 -0.423188
1.099520 -0.421960
1.100037 -0.420732
1.100552 -0.419503
1.101065 -0.418273
1.101576 -0.417042
1.102085 -0.415810
1.102592 -0.414578
1.103097 -0.413344
1.103600 -0.412110
1.104101 -0.410875
1.104600 -0.409639
1.105097 -0.408402
1.105592 -0.407164
1.106085 -0.405926
1.106577 -0.404687
1.107066 -0.403447
1.107553 -0.402206
