1.000000e-01, 9.990000e+02, 7.007007e-02
1.099000e-01, 9.990000e+02, 5.801458e-02
1.198000e-01, 9.990000e+02, 4.882238e-02
1.297000e-01, 9.990000e+02, 4.165361e-02
1.396000e-01, 9.990000e+02, 3.595520e-02
1.495000e-01, 8.028777e+02, 3.900913e-02
1.594000e-01, 5.296269e+02, 5.201773e-02
1.693000e-01, 3.666678e+02, 6.660569e-02
1.792000e-01, 2.642657e+02, 8.248618e-02
1.891000e-01, 1.970132e+02, 9.936183e-02
1.990000e-01, 1.511523e+02, 1.169438e-01
2.089000e-01, 1.188511e+02, 1.349640e-01
2.188000e-01, 9.545468e+01, 1.531814e-01
2.287000e-01, 7.808937e+01, 1.713854e-01
2.386000e-01, 6.492155e+01, 1.893949e-01
2.485000e-01, 5.474622e+01, 2.070576e-01
2.584000e-01, 4.675053e+01, 2.242469e-01
2.683000e-01, 4.037312e+01, 2.408598e-01
2.782000e-01, 3.521808e+01, 2.568137e-01
2.881000e-01, 3.100080e+01, 2.720436e-01
2.980000e-01, 2.751313e+01, 2.865006e-01
3.079000e-01, 2.460041e+01, 3.001486e-01
3.178000e-01, 2.214606e+01, 3.129635e-01
3.277000e-01, 2.006107e+01, 3.249309e-01
3.376000e-01, 1.827661e+01, 3.360451e-01
3.475000e-01, 1.673886e+01, 3.463080e-01
3.574000e-01, 1.540534e+01, 3.557277e-01
3.673000e-01, 1.424216e+01, 3.643179e-01
3.772000e-01, 1.322204e+01, 3.720969e-01
3.871000e-01, 1.232288e+01, 3.790875e-01
3.970000e-01, 1.152660e+01, 3.853148e-01
4.069000e-01, 1.081832e+01, 3.908075e-01
4.168000e-01, 1.018569e+01, 3.955962e-01
4.267000e-01, 9.618435e+00, 3.997131e-01
4.366000e-01, 9.107916e+00, 4.031917e-01
4.465000e-01, 8.646862e+00, 4.060660e-01
4.564000e-01, 8.229102e+00, 4.083705e-01
4.663000e-01, 7.849382e+00, 4.101396e-01
4.762000e-01, 7.503200e+00, 4.114080e-01
4.861000e-01, 7.186689e+00, 4.122094e-01
4.960000e-01, 6.896534e+00, 4.125759e-01
5.059000e-01, 6.629838e+00, 4.125397e-01
5.158000e-01, 6.384088e+00, 4.121321e-01
5.257000e-01, 6.157112e+00, 4.113818e-01
5.356000e-01, 5.946985e+00, 4.103175e-01
5.455000e-01, 5.752037e+00, 4.089657e-01
5.554000e-01, 5.570787e+00, 4.073519e-01
5.653000e-01, 5.401929e+00, 4.055003e-01
5.752000e-01, 5.244322e+00, 4.034325e-01
5.851000e-01, 5.096942e+00, 4.011698e-01
5.950000e-01, 4.958870e+00, 3.987322e-01
6.049000e-01, 4.829303e+00, 3.961379e-01
6.148000e-01, 4.707520e+00, 3.934034e-01
6.247000e-01, 4.592872e+00, 3.905446e-01
6.346000e-01, 4.484770e+00, 3.875768e-01
6.445000e-01, 4.382700e+00, 3.845125e-01
6.544000e-01, 4.286187e+00, 3.813646e-01
6.643000e-01, 4.194805e+00, 3.781445e-01
6.742000e-01, 4.108171e+00, 3.748625e-01
6.841000e-01, 4.025935e+00, 3.715285e-01
6.940000e-01, 3.947780e+00, 3.681511e-01
7.039000e-01, 3.873426e+00, 3.647379e-01
7.138000e-01, 3.802599e+00, 3.612970e-01
7.237000e-01, 3.735064e+00, 3.578350e-01
7.336000e-01, 3.670599e+00, 3.543582e-01
7.435000e-01, 3.609011e+00, 3.508713e-01
7.534000e-01, 3.550111e+00, 3.473800e-01
7.633000e-01, 3.493730e+00, 3.438889e-01
7.732000e-01, 3.439713e+00, 3.404020e-01
7.831000e-01, 3.387917e+00, 3.369231e-01
7.930000e-01, 3.338221e+00, 3.334545e-01
8.029000e-01, 3.290483e+00, 3.300011e-01
8.128000e-01, 3.244596e+00, 3.265653e-01
8.227000e-01, 3.200464e+00, 3.231485e-01
8.326000e-01, 3.157986e+00, 3.197533e-01
8.425000e-01, 3.117067e+00, 3.163822e-01
8.524000e-01, 3.077633e+00, 3.130360e-01
8.623000e-01, 3.039601e+00, 3.097167e-01
8.722000e-01, 3.002895e+00, 3.064260e-01
8.821000e-01, 2.967448e+00, 3.031651e-01
8.920000e-01, 2.933204e+00, 2.999343e-01
9.019000e-01, 2.900091e+00, 2.967356e-01
9.118000e-01, 2.868067e+00, 2.935686e-01
9.217000e-01, 2.837079e+00, 2.904340e-01
9.316000e-01, 2.807072e+00, 2.873330e-01
9.415000e-01, 2.777998e+00, 2.842664e-01
9.514000e-01, 2.749818e+00, 2.812340e-01
9.613000e-01, 2.722495e+00, 2.782358e-01
9.712000e-01, 2.695987e+00, 2.752726e-01
9.811000e-01, 2.670264e+00, 2.723436e-01
9.910000e-01, 2.645286e+00, 2.694499e-01
1.000900e+00, 2.621020e+00, 2.665915e-01
1.010800e+00, 2.597440e+00, 2.637680e-01
1.020700e+00, 2.574522e+00, 2.609787e-01
1.030600e+00, 2.552229e+00, 2.582249e-01
1.040500e+00, 2.530544e+00, 2.555053e-01
1.050400e+00, 2.509438e+00, 2.528204e-01
1.060300e+00, 2.488889e+00, 2.501699e-01
1.070200e+00, 2.468876e+00, 2.475534e-01
1.080100e+00, 2.449378e+00, 2.449708e-01
1.090000e+00, 2.430374e+00, 2.424219e-01
1.099900e+00, 2.411853e+00, 2.399059e-01
1.109800e+00, 2.393786e+00, 2.374232e-01
1.119700e+00, 2.376170e+00, 2.349726e-01
1.129600e+00, 2.358971e+00, 2.325552e-01
1.139500e+00, 2.342192e+00, 2.301691e-01
1.149400e+00, 2.325807e+00, 2.278149e-01
1.159300e+00, 2.309812e+00, 2.254913e-01
1.169200e+00, 2.294183e+00, 2.231991e-01
1.179100e+00, 2.278909e+00, 2.209377e-01
1.189000e+00, 2.263980e+00, 2.187066e-01
1.198900e+00, 2.249392e+00, 2.165045e-01
1.208800e+00, 2.235122e+00, 2.143324e-01
1.218700e+00, 2.221168e+00, 2.121891e-01
1.228600e+00, 2.207518e+00, 2.100742e-01
1.238500e+00, 2.194158e+00, 2.079879e-01
1.248400e+00, 2.181078e+00, 2.059299e-01
1.258300e+00, 2.168281e+00, 2.038985e-01
1.268200e+00, 2.155747e+00, 2.018947e-01
1.278100e+00, 2.143472e+00, 1.999174e-01
1.288000e+00, 2.131447e+00, 1.979665e-01
1.297900e+00, 2.119665e+00, 1.960416e-01
1.307800e+00, 2.108117e+00, 1.941426e-01
1.317700e+00, 2.096800e+00, 1.922684e-01
1.327600e+00, 2.085706e+00, 1.904191e-01
1.337500e+00, 2.074828e+00, 1.885942e-01
1.347400e+00, 2.064157e+00, 1.867937e-01
1.357300e+00, 2.053691e+00, 1.850168e-01
1.367200e+00, 2.043423e+00, 1.832634e-01
1.377100e+00, 2.033350e+00, 1.815327e-01
1.387000e+00, 2.023466e+00, 1.798246e-01
1.396900e+00, 2.013757e+00, 1.781396e-01
1.406800e+00, 2.004232e+00, 1.764758e-01
1.416700e+00, 1.994873e+00, 1.748344e-01
1.426600e+00, 1.985685e+00, 1.732141e-01
