-5.000000e-01, 5.877853e-01
-4.841270e-01, 6.654165e-01
-4.682540e-01, 7.364345e-01
-4.523810e-01, 8.001336e-01
-4.365079e-01, 8.558805e-01
-4.206349e-01, 9.031213e-01
-4.047619e-01, 9.413865e-01
-3.888889e-01, 9.702957e-01
-3.730159e-01, 9.895618e-01
-3.571429e-01, 9.989931e-01
-3.412698e-01, 9.984959e-01
-3.253968e-01, 9.880753e-01
-3.095238e-01, 9.678347e-01
-2.936508e-01, 9.379754e-01
-2.777778e-01, 8.987940e-01
-2.619048e-01, 8.506801e-01
-2.460317e-01, 7.941116e-01
-2.301587e-01, 7.296510e-01
-2.142857e-01, 6.579387e-01
-1.984127e-01, 5.796876e-01
-1.825397e-01, 4.956752e-01
-1.666667e-01, 4.067366e-01
-1.507937e-01, 3.137557e-01
-1.349206e-01, 2.176566e-01
-1.190476e-01, 1.193942e-01
-1.031746e-01, 1.994529e-02
-8.730159e-02, -7.970186e-02
-7.142857e-02, -1.785569e-01
-5.555556e-02, -2.756374e-01
-3.968254e-02, -3.699784e-01
-2.380952e-02, -4.606425e-01
-7.936508e-03, -5.467284e-01
7.936508e-03, -6.273808e-01
2.380952e-02, -7.017979e-01
3.968254e-02, -7.692403e-01
5.555556e-02, -8.290376e-01
7.142857e-02, -8.805955e-01
8.730159e-02, -9.234017e-01
1.031746e-01, -9.570308e-01
1.190476e-01, -9.811484e-01
1.349206e-01, -9.955149e-01
1.507937e-01, -9.999876e-01
1.666667e-01, -9.945219e-01
1.825397e-01, -9.791722e-01
1.984127e-01, -9.540911e-01
2.142857e-01, -9.195278e-01
2.301587e-01, -8.758258e-01
2.460317e-01, -8.234194e-01
2.619048e-01, -7.628296e-01
2.777778e-01, -6.946584e-01
2.936508e-01, -6.195833e-01
3.095238e-01, -5.383506e-01
3.253968e-01, -4.517675e-01
3.412698e-01, -3.606946e-01
3.571429e-01, -2.660368e-01
3.730159e-01, -1.687351e-01
3.888889e-01, -6.975647e-02
4.047619e-01, 2.991547e-02
4.206349e-01, 1.292901e-01
4.365079e-01, 2.273798e-01
4.523810e-01, 3.232097e-01
4.682540e-01, 4.158273e-01
4.841270e-01, 5.043123e-01
5.000000e-01, 5.877853e-01
