-5.000000e-01, 1.000000e+00, 1.000000e+00, 0.000000e+00, 0.000000e+00, 1.000000e+00
-4.987500e-01, nan, nan, nan, nan, nan
-4.975000e-01, nan, nan, nan, nan, nan
-4.962500e-01, nan, nan, nan, nan, nan
-4.950000e-01, nan, nan, nan, nan, nan
-4.937500e-01, nan, nan, nan, nan, nan
-4.925000e-01, nan, nan, nan, nan, nan
-4.912500e-01, nan, nan, nan, nan, nan
-4.900000e-01, nan, nan, nan, nan, nan
-4.887500e-01, nan, nan, nan, nan, nan
-4.875000e-01, nan, nan, nan, nan, nan
-4.862500e-01, nan, nan, nan, nan, nan
-4.850000e-01, nan, nan, nan, nan, nan
-4.837500e-01, nan, nan, nan, nan, nan
-4.825000e-01, nan, nan, nan, nan, nan
-4.812500e-01, nan, nan, nan, nan, nan
-4.800000e-01, nan, nan, nan, nan, nan
-4.787500e-01, nan, nan, nan, nan, nan
-4.775000e-01, nan, nan, nan, nan, nan
-4.762500e-01, nan, nan, nan, nan, nan
-4.750000e-01, nan, nan, nan, nan, nan
-4.737500e-01, nan, nan, nan, nan, nan
-4.725000e-01, nan, nan, nan, nan, nan
-4.712500e-01, nan, nan, nan, nan, nan
-4.700000e-01, nan, nan, nan, nan, nan
-4.687500e-01, nan, nan, nan, nan, nan
-4.675000e-01, nan, nan, nan, nan, nan
-4.662500e-01, nan, nan, nan, nan, nan
-4.650000e-01, nan, nan, nan, nan, nan
-4.637500e-01, nan, nan, nan, nan, nan
-4.625000e-01, nan, nan, nan, nan, nan
-4.612500e-01, nan, nan, nan, nan, nan
-4.600000e-01, nan, nan, nan, nan, nan
-4.587500e-01, nan, nan, nan, nan, nan
-4.575000e-01, nan, nan, nan, nan, nan
-4.562500e-01, nan, nan, nan, nan, nan
-4.550000e-01, nan, nan, nan, nan, nan
-4.537500e-01, nan, nan, nan, nan, nan
-4.525000e-01, nan, nan, nan, nan, nan
-4.512500e-01, nan, nan, nan, nan, nan
-4.500000e-01, nan, nan, nan, nan, nan
-4.487500e-01, nan, nan, nan, nan, nan
-4.475000e-01, nan, nan, nan, nan, nan
-4.462500e-01, nan, nan, nan, nan, nan
-4.450000e-01, nan, nan, nan, nan, nan
-4.437500e-01, nan, nan, nan, nan, nan
-4.425000e-01, nan, nan, nan, nan, nan
-4.412500e-01, nan, nan, nan, nan, nan
-4.400000e-01, nan, nan, nan, nan, nan
