-1.000000e+00, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01, 3.678794e-01
-9.700000e-01, 4.132924e-01, -4.029093e-02, 4.077035e-01, -3.981027e-02, 4.122060e-01, -4.928516e-02, 4.267534e-01, -6.911554e-02, 4.521906e-01, -1.006026e-01, 4.902985e-01, -1.460430e-01, 5.439394e-01, -2.089287e-01, 6.173152e-01, -2.942703e-01, 7.163643e-01, -4.090768e-01, 8.493366e-01, -5.630415e-01, 1.027609e+00, -7.695077e-01, 1.266826e+00, -1.046820e+00, 1.588499e+00, -1.420206e+00, 2.022226e+00, -1.924403e+00, 2.608791e+00, -2.607317e+00, 3.404491e+00, -3.535133e+00, 4.487169e+00, -4.799450e+00, 5.964661e+00, -6.527270e+00, 7.986603e+00, -8.894978e+00, 1.076100e+01, -1.214795e+01, 1.457743e+01, -1.662808e+01, 1.983970e+01, -2.281247e+01, 2.711169e+01, -3.136781e+01, 3.718195e+01, -4.322704e+01, 5.115461e+01, -5.969735e+01, 7.057770e+01, -8.261253e+01, 9.762418e+01, -1.145482e+02, 1.353477e+02, -1.591257e+02, 1.880443e+02, -2.214426e+02, 2.617639e+02, -3.086813e+02, 3.650352e+02, -4.309715e+02, 5.098925e+02, -6.026130e+02, 7.133315e+02, -8.438104e+02, 9.993764e+02, -1.183135e+03, 1.402014e+03, -1.661024e+03, 1.969364e+03, -2.334751e+03, 2.769606e+03, -3.285493e+03, 3.899416e+03, -4.628400e+03, 5.495967e+03, -6.526914e+03, 7.754032e+03, -9.213179e+03, 1.095034e+04, -1.301713e+04, 1.547832e+04, -1.840797e+04, 2.189764e+04, -2.605335e+04, 3.100488e+04, -3.690386e+04, 4.393453e+04, -5.231362e+04, 6.230312e+04, -7.421266e+04, 8.841525e+04, -1.053532e+05, 1.255581e+05, -1.496619e+05, 1.784227e+05, -2.127435e+05, 2.537065e+05, -3.026020e+05, 3.609757e+05, -4.306722e+05, 5.139004e+05, -6.132981e+05, 7.320232e+05, -8.738493e+05, 1.043293e+06, -1.245755e+06, 1.487698e+06, -1.776853e+06, 2.122472e+06, -2.535625e+06, 3.029563e+06, -3.620144e+06, 4.326350e+06, -5.170904e+06, 6.181014e+06, -7.389250e+06, 8.834616e+06, -1.056382e+07, 1.263279e+07, -1.510852e+07, 1.807125e+07, -2.161711e+07, 2.586123e+07, -3.094157e+07, 3.702341e+07, -4.430481e+07, 5.302308e+07, -6.346263e+07, 7.596432e+07, -9.093668e+07, 1.088694e+08, -1.303495e+08, 1.560807e+08, -1.869066e+08, 2.238387e+08, -2.680898e+08, 3.211142e+08, -3.846560e+08, 4.608066e+08, -5.520743e+08, 6.614677e+08, -7.925953e+08, 9.497859e+08, -1.138232e+09, 1.364164e+09, -1.635055e+09, 1.959872e+09, -2.349376e+09
-9.400000e-01, 4.609803e-01, -4.201589e-02, 1.244224e-03, 4.064678e-01, -4.462726e-01, 8.629896e-01, -9.217444e-01, 1.367606e+00, -1.466227e+00, 1.963487e+00, -2.126149e+00, 2.701528e+00, -2.958185e+00, 3.645638e+00, -4.035109e+00, 4.879311e+00, -5.453274e+00, 6.514234e+00, -7.342584e+00, 8.701899e+00, -9.880066e+00, 1.164951e+01, -1.330857e+01, 1.564201e+01, -1.796273e+01, 2.107267e+01, -2.430505e+01, 2.848581e+01, -3.297648e+01, 3.863648e+01, -4.486695e+01, 5.257411e+01, -6.121447e+01, 7.175976e+01, -8.374402e+01, 9.823081e+01, -1.148629e+02, 1.348325e+02, -1.579350e+02, 1.855437e+02, -2.176682e+02, 2.559361e+02, -3.006586e+02, 3.538211e+02, -4.161596e+02, 4.901636e+02, -5.771676e+02, 6.803720e+02, -8.019558e+02, 9.461225e+02, -1.116243e+03, 1.317940e+03, -1.556267e+03, 1.838850e+03, -2.173129e+03, 2.569562e+03, -3.038962e+03, 3.595804e+03, -4.255677e+03, 5.038744e+03, -5.967369e+03, 7.069781e+03, -8.377953e+03, 9.931558e+03, -1.177621e+04, 1.396783e+04, -1.657142e+04, 1.966598e+04, -2.334404e+04, 2.771745e+04, -3.291789e+04, 3.910391e+04, -4.646292e+04, 5.521994e+04, -6.564171e+04, 7.804793e+04, -9.281833e+04, 1.104075e+05, -1.313563e+05, 1.563116e+05, -1.860439e+05, 2.214744e+05, -2.637012e+05, 3.140370e+05, -3.740476e+05, 4.456044e+05, -5.309412e+05, 6.327275e+05, -7.541510e+05, 8.990219e+05, -1.071891e+06, 1.278200e+06, -1.524449e+06, 1.818409e+06, -2.169372e+06, 2.588443e+06, -3.088903e+06, 3.686634e+06, -4.400628e+06, 5.253601e+06, -6.272724e+06, 7.490503e+06, -8.945827e+06, 1.068523e+07, -1.276438e+07, 1.524992e+07, -1.822159e+07, 2.177485e+07, -2.602396e+07, 3.110569e+07, -3.718381e+07, 4.445440e+07, -5.315225e+07, 6.355852e+07, -7.600994e+07, 9.090983e+07, -1.087413e+08, 1.300829e+08, -1.556281e+08, 1.862073e+08, -2.228158e+08, 2.666460e+08, -3.191269e+08, 3.819709e+08, -4.572306e+08, 5.473659e+08, -6.553255e+08, 7.846443e+08, -9.395597e+08, 1.125152e+09, -1.347513e+09, 1.613946e+09, -1.933209e+09, 2.315805e+09, -2.774329e+09, 3.323888e+09, -3.982602e+09, 4.772202e+09, -5.718760e+09, 6.853551e+09, -8.214093e+09, 9.845402e+09, -1.180149e+10, 1.414716e+10, -1.696017e+10, 2.033385e+10, -2.438018e+10, 2.923357e+10, -3.505532e+10, 4.203906e+10
-9.100000e-01, 5.104819e-01, -4.326562e-02, 7.613483e-04, 4.851010e-04, 4.059888e-01, -8.522622e-01, 1.719764e+00, -2.655489e+00, 4.056235e+00, -5.585313e+00, 7.657295e+00, -9.955272e+00, 1.291620e+01, -1.624882e+01, 2.041977e+01, -2.517234e+01, 3.101365e+01, -3.773453e+01, 4.589809e+01, -5.536130e+01, 6.676539e+01, -8.005976e+01, 9.599509e+01, -1.146505e+02, 1.369302e+02, -1.630958e+02, 1.942677e+02, -2.309639e+02, 2.746093e+02, -3.260835e+02, 3.872406e+02, -4.594699e+02, 5.452311e+02, -6.466332e+02, 7.669910e+02, -9.094297e+02, 1.078473e+03, -1.278682e+03, 1.516290e+03, -1.797892e+03, 2.132137e+03, -2.528499e+03, 2.999052e+03, -3.557345e+03, 4.220305e+03, -5.007261e+03, 5.942020e+03, -7.052105e+03, 8.371089e+03, -9.938127e+03, 1.180065e+04, -1.401434e+04, 1.664632e+04, -1.977573e+04, 2.349769e+04, -2.792472e+04, 3.319174e+04, -3.945875e+04, 4.691730e+04, -5.579496e+04, 6.636392e+04, -7.894798e+04, 9.393419e+04, -1.117834e+05, 1.330464e+05, -1.583795e+05, 1.885668e+05, -2.245432e+05, 2.674258e+05, -3.185472e+05, 3.794995e+05, -4.521828e+05, 5.388676e+05, -6.422644e+05, 7.656123e+05, -9.127801e+05, 1.088391e+06, -1.297968e+06, 1.548114e+06, -1.846719e+06, 2.203213e+06, -2.628871e+06, 3.137173e+06, -3.744235e+06, 4.469330e+06, -5.335505e+06, 6.370327e+06, -7.606768e+06, 9.084273e+06, -1.085003e+07, 1.296050e+07, -1.548324e+07, 1.849909e+07, -2.210481e+07, 2.641620e+07, -3.157187e+07, 3.773776e+07, -4.511251e+07, 5.393396e+07, -6.448689e+07, 7.711232e+07, -9.221862e+07, 1.102949e+08, -1.319270e+08, 1.578166e+08, -1.888042e+08, 2.258970e+08, -2.703015e+08, 3.234631e+08, -3.871142e+08, 4.633306e+08, -5.545999e+08, 6.639035e+08, -7.948152e+08, 9.516183e+08, -1.139448e+09, 1.364459e+09, -1.634033e+09, 1.957016e+09, -2.344020e+09, 2.807767e+09, -3.363512e+09, 4.029551e+09, -4.827829e+09, 5.784665e+09, -6.931626e+09, 8.306580e+09, -9.954954e+09, 1.193125e+10, -1.430084e+10, 1.714217e+10, -2.054937e+10, 2.463538e+10, -2.953574e+10, 3.541308e+10, -4.246260e+10, 5.091856e+10, -6.106215e+10, 7.323085e+10, -8.782978e+10, 1.053452e+11, -1.263610e+11, 1.515781e+11, -1.818377e+11, 2.181503e+11, -2.617290e+11, 3.140302e+11, -3.768030e+11, 4.521480e+11, -5.425873e+11
-8.800000e-01, 5.612437e-01, -4.395483e-02, 2.002512e-04, 5.563114e-04, -6.433810e-05, 4.060526e-01, -1.258315e+00, 2.982590e+00, -5.656573e+00, 9.764491e+00, -1.546459e+01, 2.334600e+01, -3.369933e+01, 4.727759e+01, -6.457199e+01, 8.657915e+01, -1.140847e+02, 1.484398e+02, -1.908564e+02, 2.431972e+02, -3.072872e+02, 3.857237e+02, -4.812113e+02, 5.974001e+02, -7.382544e+02, 9.089316e+02, -1.115199e+03, 1.364370e+03, -1.664790e+03, 2.026858e+03, -2.462607e+03, 2.986846e+03, -3.616880e+03, 4.373824e+03, -5.282523e+03, 6.373104e+03, -7.681194e+03, 9.249808e+03, -1.112998e+04, 1.338316e+04, -1.608241e+04, 1.931552e+04, -2.318708e+04, 2.782256e+04, -3.337161e+04, 4.001358e+04, -4.796259e+04, 5.747510e+04, -6.885742e+04, 8.247632e+04, -9.877006e+04, 1.182633e+05, -1.415830e+05, 1.694799e+05, -2.028513e+05, 2.427712e+05, -2.905240e+05, 3.476469e+05, -4.159787e+05, 4.977196e+05, -5.955025e+05, 7.124780e+05, -8.524162e+05, 1.019830e+06, -1.220119e+06, 1.459747e+06, -1.746452e+06, 2.089496e+06, -2.499965e+06, 2.991133e+06, -3.578892e+06, 4.282271e+06, -5.124053e+06, 6.131521e+06, -7.337347e+06, 8.780660e+06, -1.050832e+07, 1.257647e+07, -1.505233e+07, 1.801644e+07, -2.156529e+07, 2.581447e+07, -3.090245e+07, 3.699519e+07, -4.429148e+07, 5.302959e+07, -6.349504e+07, 7.602998e+07, -9.104452e+07, 1.090302e+08, -1.305762e+08, 1.563887e+08, -1.873144e+08, 2.243682e+08, -2.687671e+08, 3.219699e+08, -3.857262e+08, 4.621335e+08, -5.537074e+08, 6.634644e+08, -7.950224e+08, 9.527205e+08, -1.141763e+09, 1.368392e+09, -1.640097e+09, 1.965858e+09, -2.356454e+09, 2.824812e+09, -3.386444e+09, 4.059960e+09, -4.867691e+09, 5.836435e+09, -6.998346e+09, 8.392015e+09, -1.006375e+10, 1.206914e+10, -1.447489e+10, 1.736108e+10, -2.082383e+10, 2.497850e+10, -2.996362e+10, 3.594544e+10, -4.312361e+10, 5.173778e+10, -6.207573e+10, 7.448297e+10, -8.937440e+10, 1.072482e+11, -1.287027e+11, 1.544564e+11, -1.853720e+11, 2.224861e+11, -2.670431e+11, 3.205382e+11, -3.847671e+11, 4.618868e+11, -5.544884e+11, 6.656847e+11, -7.992152e+11, 9.595724e+11, -1.152154e+12, 1.383445e+12, -1.661236e+12, 1.994892e+12, -2.395661e+12, 2.877062e+12, -3.455341e+12, 4.150021e+12, -4.984563e+12, 5.987165e+12
-8.500000e-01, 6.126264e-01, -4.400582e-02, -4.307029e-04, 6.185146e-04, -5.477769e-05, -1.002677e-05, 4.060625e-01, -1.664377e+00, 4.651479e+00, -1.033106e+01, 2.017029e+01, -3.582471e+01, 5.958580e+01, -9.410151e+01, 1.428654e+02, -2.099863e+02, 3.007354e+02, -4.213856e+02, 5.798417e+02, -7.855802e+02, 1.050400e+03, -1.388506e+03, 1.817435e+03, -2.358352e+03, 3.037225e+03, -3.885426e+03, 4.941280e+03, -6.251099e+03, 7.871268e+03, -9.869921e+03, 1.232979e+04, -1.535082e+04, 1.905412e+04, -2.358592e+04, 2.912318e+04, -3.587941e+04, 4.411266e+04, -5.413417e+04, 6.631968e+04, -8.112215e+04, 9.908798e+04, -1.208756e+05, 1.472786e+05, -1.792530e+05, 2.179504e+05, -2.647574e+05, 3.213438e+05, -3.897193e+05, 4.723029e+05, -5.720055e+05, 6.923294e+05, -8.374880e+05, 1.012549e+06, -1.223609e+06, 1.477998e+06, -1.784531e+06, 2.153806e+06, -2.598567e+06, 3.134130e+06, -3.778910e+06, 4.555041e+06, -5.489126e+06, 6.613136e+06, -7.965498e+06, 9.592387e+06, -1.154929e+07, 1.390290e+07, -1.673332e+07, 2.013683e+07, -2.422911e+07, 2.914914e+07, -3.506390e+07, 4.217402e+07, -5.072054e+07, 6.099305e+07, -7.333947e+07, 8.817779e+07, -1.060102e+08, 1.274399e+08, -1.531918e+08, 1.841367e+08, -2.213205e+08, 2.660002e+08, -3.196855e+08, 3.841905e+08, -4.616945e+08, 5.548156e+08, -6.666997e+08, 8.011258e+08, -9.626346e+08, 1.156681e+09, -1.389821e+09, 1.669928e+09, -2.006464e+09, 2.410800e+09, -2.896594e+09, 3.480260e+09, -4.181522e+09, 5.024077e+09, -6.036403e+09, 7.252719e+09, -8.714145e+09, 1.047010e+10, -1.257995e+10, 1.511508e+10, -1.816123e+10, 2.182149e+10, -2.621970e+10, 3.150475e+10, -3.785556e+10, 4.548716e+10, -5.465804e+10, 6.567885e+10, -7.892301e+10, 9.483937e+10, -1.139675e+11, 1.369558e+11, -1.645840e+11, 1.977893e+11, -2.376983e+11, 2.856653e+11, -3.433187e+11, 4.126160e+11, -4.959105e+11, 5.960320e+11, -7.163823e+11, 8.610519e+11, -1.034959e+12, 1.244017e+12, -1.495336e+12, 1.797467e+12, -2.160692e+12, 2.597374e+12, -3.122381e+12, 3.753593e+12, -4.512513e+12, 5.424999e+12, -6.522151e+12, 7.841373e+12, -9.427650e+12, 1.133509e+13, -1.362877e+13, 1.638696e+13, -1.970382e+13, 2.369259e+13, -2.848951e+13, 3.425845e+13, -4.119652e+13, 4.954087e+13, -5.957677e+13
-8.200000e-01, 6.639158e-01, -4.335229e-02, -1.119561e-03, 6.682918e-04, -4.197242e-05, -1.309590e-05, 2.892445e-06, 4.060596e-01, -2.070437e+00, 6.726428e+00, -1.708500e+01, 3.735759e+01, -7.347480e+01, 1.337697e+02, -2.294014e+02, 3.752960e+02, -5.908902e+02, 9.014669e+02, -1.339386e+03, 1.946014e+03, -2.773686e+03, 3.888527e+03, -5.373496e+03, 7.332540e+03, -9.895247e+03, 1.322297e+04, -1.751587e+04, 2.302194e+04, -3.004760e+04, 3.897100e+04, -5.025779e+04, 6.448082e+04, -8.234351e+04, 1.047088e+05, -1.326340e+05, 1.674132e+05, -2.106284e+05, 2.642125e+05, -3.305244e+05, 4.124408e+05, -5.134677e+05, 6.378744e+05, -7.908567e+05, 9.787343e+05, -1.209189e+06, 1.491553e+06, -1.837161e+06, 2.259768e+06, -2.776062e+06, 3.406283e+06, -4.174965e+06, 5.111838e+06, -6.252918e+06, 7.641818e+06, -9.331337e+06, 1.138538e+07, -1.388125e+07, 1.691248e+07, -2.059216e+07, 2.505703e+07, -3.047237e+07, 3.703794e+07, -4.499507e+07, 5.463534e+07, -6.631091e+07, 8.044706e+07, -9.755731e+07, 1.182616e+08, -1.433083e+08, 1.736004e+08, -2.102281e+08, 2.545064e+08, -3.080221e+08, 3.726892e+08, -4.508167e+08, 5.451894e+08, -6.591657e+08, 7.967956e+08, -9.629626e+08, 1.163555e+09, -1.405670e+09, 1.697867e+09, -2.050460e+09, 2.475883e+09, -2.989124e+09, 3.608243e+09, -4.355009e+09, 5.255654e+09, -6.341787e+09, 7.651499e+09, -9.230686e+09, 1.113465e+10, -1.343000e+10, 1.619703e+10, -1.953243e+10, 2.355270e+10, -2.839819e+10, 3.423796e+10, -4.127566e+10, 4.975662e+10, -5.997633e+10, 7.229072e+10, -8.712850e+10, 1.050061e+11, -1.265453e+11, 1.524954e+11, -1.837586e+11, 2.214213e+11, -2.667925e+11, 3.214482e+11, -3.872866e+11, 4.665940e+11, -5.621235e+11, 6.771911e+11, -8.157899e+11, 9.827291e+11, -1.183800e+12, 1.425978e+12, -1.717662e+12, 2.068968e+12, -2.492078e+12, 3.001662e+12, -3.615388e+12, 4.354531e+12, -5.244713e+12, 6.316792e+12, -7.607927e+12, 9.162868e+12, -1.103551e+13, 1.329075e+13, -1.600674e+13, 1.927763e+13, -2.321676e+13, 2.796065e+13, -3.367370e+13, 4.055392e+13, -4.883975e+13, 5.881836e+13, -7.083561e+13, 8.530801e+13, -1.027372e+14, 1.237273e+14, -1.490060e+14, 1.794495e+14, -2.161133e+14, 2.602685e+14, -3.134460e+14, 3.774897e+14, -4.546204e+14, 5.475128e+14
-7.900000e-01, 7.143373e-01, -4.194295e-02, -1.850949e-03, 7.024274e-04, -2.615672e-05, -1.590181e-05, 2.602947e-06, 3.133009e-07, 4.060593e-01, -2.476496e+00, 9.207436e+00, -2.632447e+01, 6.381644e+01, -1.377185e+02, 2.726264e+02, -5.047030e+02, 8.857226e+02, -1.487993e+03, 2.410795e+03, -3.788290e+03, 5.799679e+03, -8.681740e+03, 1.274473e+04, -1.839202e+04, 2.614480e+04, -3.667261e+04, 5.083139e+04, -6.971055e+04, 9.469133e+04, -1.275188e+05, 1.703910e+05, -2.260685e+05, 2.980094e+05, -3.905356e+05, 5.090373e+05, -6.602231e+05, 8.524280e+05, -1.095990e+06, 1.403712e+06, -1.791426e+06, 2.278685e+06, -2.889607e+06, 3.653903e+06, -4.608142e+06, 5.797279e+06, -7.276534e+06, 9.113669e+06, -1.139177e+07, 1.421263e+07, -1.770087e+07, 2.200894e+07, -2.732326e+07, 3.387154e+07, -4.193188e+07, 5.184366e+07, -6.402083e+07, 7.896806e+07, -9.730033e+07, 1.197666e+08, -1.472789e+08, 1.809469e+08, -2.221207e+08, 2.724420e+08, -3.339064e+08, 4.089390e+08, -5.004860e+08, 6.121250e+08, -7.481999e+08, 9.139828e+08, -1.115871e+09, 1.361625e+09, -1.660657e+09, 2.024379e+09, -2.466626e+09, 3.004166e+09, -3.657317e+09, 4.450694e+09, -5.414113e+09, 6.583685e+09, -8.003131e+09, 9.725387e+09, -1.181453e+10, 1.434810e+10, -1.741994e+10, 2.114360e+10, -2.565644e+10, 3.112460e+10, -3.774904e+10, 4.577279e+10, -5.548969e+10, 6.725504e+10, -8.149836e+10, 9.873884e+10, -1.196040e+11, 1.448524e+11, -1.754005e+11, 2.123558e+11, -2.570565e+11, 3.111194e+11, -3.764975e+11, 4.555503e+11, -5.511277e+11, 6.666716e+11, -8.063394e+11, 9.751513e+11, -1.179170e+12, 1.425717e+12, -1.723630e+12, 2.083583e+12, -2.518460e+12, 3.043819e+12, -3.678436e+12, 4.444983e+12, -5.370822e+12, 6.488984e+12, -7.839333e+12, 9.469987e+12, -1.143902e+13, 1.381651e+13, -1.668704e+13, 2.015268e+13, -2.433660e+13, 2.938742e+13, -3.548450e+13, 4.284422e+13, -5.172771e+13, 6.245001e+13, -7.539124e+13, 9.101001e+13, -1.098596e+14, 1.326076e+14, -1.600593e+14, 1.931863e+14, -2.331605e+14, 2.813961e+14, -3.395985e+14, 4.098254e+14, -4.945589e+14, 5.967928e+14, -7.201388e+14, 8.689533e+14, -1.048491e+15, 1.265090e+15, -1.526397e+15, 1.841632e+15, -2.221918e+15, 2.680672e+15, -3.234075e+15, 3.901643e+15, -4.706917e+15
-7.600000e-01, 7.630742e-01, -3.974480e-02, -2.606439e-03, 7.180999e-04, -7.749527e-06, -1.826661e-05, 2.142339e-06, 4.775094e-07, -1.572118e-07, 4.060594e-01, -2.882556e+00, 1.209450e+01, -3.845551e+01, 1.024429e+02, -2.407602e+02, 5.151259e+02, -1.024252e+03, 1.920150e+03, -3.429777e+03, 5.883732e+03, -9.753723e+03, 1.570139e+04, -2.464133e+04, 3.782221e+04, -5.693058e+04, 8.422330e+04, -1.226958e+05, 1.762954e+05, -2.501904e+05, 3.511097e+05, -4.877688e+05, 6.714056e+05, -9.164491e+05, 1.241357e+06, -1.669657e+06, 2.231250e+06, -2.964020e+06, 3.915847e+06, -5.147085e+06, 6.733651e+06, -8.770829e+06, 1.137798e+07, -1.470436e+07, 1.893628e+07, -2.430595e+07, 3.110232e+07, -3.968450e+07, 5.049819e+07, -6.409585e+07, 8.116149e+07, -1.025411e+08, 1.292799e+08, -1.626680e+08, 2.042964e+08, -2.561251e+08, 3.205673e+08, -4.005912e+08, 4.998453e+08, -6.228110e+08, 7.749894e+08, -9.631281e+08, 1.195499e+09, -1.482239e+09, 1.835757e+09, -2.271243e+09, 2.807279e+09, -3.466581e+09, 4.276912e+09, -5.272188e+09, 6.493816e+09, -7.992340e+09, 9.829423e+09, -1.208027e+10, 1.483657e+10, -1.821005e+10, 2.233687e+10, -2.738284e+10, 3.354982e+10, -4.108358e+10, 5.028314e+10, -6.151228e+10, 7.521347e+10, -9.192468e+10, 1.122999e+11, -1.371340e+11, 1.673926e+11, -2.042491e+11, 2.491283e+11, -3.037606e+11, 3.702467e+11, -4.511367e+11, 5.495252e+11, -6.691675e+11, 8.146195e+11, -9.914076e+11, 1.206234e+12, -1.467228e+12, 1.784242e+12, -2.169225e+12, 2.636657e+12, -3.204090e+12, 3.892791e+12, -4.728531e+12, 5.742532e+12, -6.972613e+12, 8.464586e+12, -1.027393e+13, 1.246784e+13, -1.512766e+13, 1.835190e+13, -2.225981e+13, 2.699574e+13, -3.273441e+13, 3.968731e+13, -4.811035e+13, 5.831324e+13, -7.067072e+13, 8.563621e+13, -1.037582e+14, 1.257004e+14, -1.522655e+14, 1.844245e+14, -2.233518e+14, 2.704677e+14, -3.274900e+14, 3.964958e+14, -4.799971e+14, 5.810308e+14, -7.032691e+14, 8.511515e+14, -1.030046e+15, 1.246440e+15, -1.508177e+15, 1.824740e+15, -2.207587e+15, 2.670570e+15, -3.230431e+15, 3.907403e+15, -4.725936e+15, 5.715582e+15, -6.912049e+15, 8.358486e+15, -1.010703e+16, 1.222069e+16, -1.477558e+16, 1.786368e+16, -2.159610e+16, 2.610708e+16, -3.155883e+16, 3.814726e+16
-7.300000e-01, 8.092883e-01, -3.674588e-02, -3.365109e-03, 7.130675e-04, 1.265278e-05, -2.002124e-05, 1.521103e-06, 6.296994e-07, -1.437642e-07, -1.477154e-08, 4.060595e-01, -3.288615e+00, 1.538763e+01, -5.388419e+01, 1.565392e+02, -3.981106e+02, 9.157901e+02, -1.947031e+03, 3.884386e+03, -7.353120e+03, 1.331928e+04, -2.323787e+04, 3.925380e+04, -6.447137e+04, 1.033130e+05, -1.619929e+05, 2.491384e+05, -3.766011e+05, 5.605093e+05, -8.226289e+05, 1.192114e+06, -1.707753e+06, 2.420839e+06, -3.398827e+06, 4.729985e+06, -6.529282e+06, 8.945841e+06, -1.217234e+07, 1.645684e+07, -2.211768e+07, 2.956212e+07, -3.930973e+07, 5.202161e+07, -6.853690e+07, 8.991828e+07, -1.175087e+08, 1.530018e+08, -1.985296e+08, 2.567712e+08, -3.310875e+08, 4.256882e+08, -5.458384e+08, 6.981140e+08, -8.907172e+08, 1.133866e+09, -1.440274e+09, 1.825742e+09, -2.309891e+09, 2.917053e+09, -3.677378e+09, 4.628194e+09, -5.815667e+09, 7.296854e+09, -9.142211e+09, 1.143868e+10, -1.429344e+10, 1.783860e+10, -2.223678e+10, 2.768812e+10, -3.443876e+10, 4.279120e+10, -5.311707e+10, 6.587260e+10, -8.161765e+10, 1.010389e+11, -1.249780e+11, 1.544666e+11, -1.907678e+11, 2.354285e+11, -2.903414e+11, 3.578219e+11, -4.407014e+11, 5.424409e+11, -6.672698e+11, 8.203541e+11, -1.008003e+12, 1.237916e+12, -1.519494e+12, 1.864201e+12, -2.286023e+12, 2.802012e+12, -3.432955e+12, 4.204185e+12, -5.146565e+12, 6.297694e+12, -7.703356e+12, 9.419296e+12, -1.151337e+13, 1.406816e+13, -1.718415e+13, 2.098358e+13, -2.561513e+13, 3.125958e+13, -3.813678e+13, 4.651393e+13, -5.671583e+13, 6.913715e+13, -8.425745e+13, 1.026593e+14, -1.250503e+14, 1.522898e+14, -1.854214e+14, 2.257120e+14, -2.746998e+14, 3.342517e+14, -4.066334e+14, 4.945946e+14, -6.014714e+14, 7.313114e+14, -8.890246e+14, 1.080567e+15, -1.313160e+15, 1.595565e+15, -1.938402e+15, 2.354548e+15, -2.859617e+15, 3.472532e+15, -4.216233e+15, 5.118523e+15, -6.213096e+15, 7.540781e+15, -9.151051e+15, 1.110385e+16, -1.347180e+16, 1.634287e+16, -1.982362e+16, 2.404314e+16, -2.915775e+16, 3.535677e+16, -4.286950e+16, 5.197355e+16, -6.300509e+16, 7.637115e+16, -9.256450e+16, 1.121817e+17, -1.359449e+17, 1.647284e+17, -1.995902e+17, 2.418111e+17, -2.929411e+17
