2.000000e+00, 0.000000e+00
1.999974e+00, 1.256637e-02
1.999895e+00, 2.513274e-02
1.999763e+00, 3.769911e-02
1.999579e+00, 5.026548e-02
1.999342e+00, 6.283184e-02
1.999052e+00, 7.539820e-02
1.998709e+00, 8.796454e-02
1.998313e+00, 1.005309e-01
1.997864e+00, 1.130971e-01
1.997362e+00, 1.256634e-01
1.996807e+00, 1.382296e-01
1.996198e+00, 1.507957e-01
1.995536e+00, 1.633616e-01
1.994820e+00, 1.759275e-01
1.994049e+00, 1.884932e-01
1.993225e+00, 2.010586e-01
1.992346e+00, 2.136238e-01
1.991413e+00, 2.261887e-01
1.990425e+00, 2.387533e-01
1.989382e+00, 2.513174e-01
1.988283e+00, 2.638810e-01
1.987129e+00, 2.764440e-01
1.985920e+00, 2.890064e-01
1.984654e+00, 3.015681e-01
1.983332e+00, 3.141289e-01
1.981953e+00, 3.266887e-01
1.980517e+00, 3.392475e-01
1.979024e+00, 3.518052e-01
1.977473e+00, 3.643615e-01
1.975865e+00, 3.769163e-01
1.974198e+00, 3.894696e-01
1.972472e+00, 4.020211e-01
1.970688e+00, 4.145707e-01
1.968844e+00, 4.271182e-01
1.966941e+00, 4.396634e-01
1.964978e+00, 4.522061e-01
1.962954e+00, 4.647462e-01
1.960870e+00, 4.772834e-01
1.958724e+00, 4.898174e-01
1.956517e+00, 5.023482e-01
1.954248e+00, 5.148753e-01
1.951917e+00, 5.273986e-01
1.949523e+00, 5.399178e-01
1.947066e+00, 5.524327e-01
1.944546e+00, 5.649429e-01
1.941962e+00, 5.774481e-01
1.939314e+00, 5.899481e-01
1.936601e+00, 6.024426e-01
1.933824e+00, 6.149312e-01
1.930980e+00, 6.274136e-01
1.928072e+00, 6.398894e-01
1.925097e+00, 6.523584e-01
1.922056e+00, 6.648201e-01
1.918947e+00, 6.772742e-01
1.915772e+00, 6.897203e-01
1.912529e+00, 7.021580e-01
1.909218e+00, 7.145870e-01
1.905838e+00, 7.270067e-01
1.902390e+00, 7.394168e-01
1.898873e+00, 7.518169e-01
1.895286e+00, 7.642066e-01
1.891630e+00, 7.765853e-01
1.887903e+00, 7.889527e-01
1.884106e+00, 8.013083e-01
1.880238e+00, 8.136516e-01
1.876299e+00, 8.259821e-01
1.872288e+00, 8.382994e-01
1.868206e+00, 8.506029e-01
1.864051e+00, 8.628922e-01
1.859824e+00, 8.751668e-01
1.855524e+00, 8.874261e-01
1.851152e+00, 8.996697e-01
1.846706e+00, 9.118969e-01
1.842186e+00, 9.241073e-01
1.837593e+00, 9.363002e-01
1.832925e+00, 9.484753e-01
1.828183e+00, 9.606318e-01
1.823367e+00, 9.727693e-01
1.818475e+00, 9.848871e-01
1.813509e+00, 9.969847e-01
1.808467e+00, 1.009062e+00
1.803349e+00, 1.021117e+00
1.798156e+00, 1.033150e+00
1.792887e+00, 1.045161e+00
1.787541e+00, 1.057149e+00
1.782120e+00, 1.069113e+00
1.776622e+00, 1.081052e+00
1.771047e+00, 1.092967e+00
1.765395e+00, 1.104856e+00
1.759667e+00, 1.116718e+00
1.753861e+00, 1.128554e+00
1.747978e+00, 1.140362e+00
