0.500001 0.000500
0.500004 0.001000
0.500009 0.001500
0.500017 0.002000
0.500026 0.002500
0.500038 0.003000
0.500051 0.003500
0.500067 0.003999
0.500085 0.004499
0.500104 0.004999
0.500126 0.005498
0.500150 0.005998
0.500177 0.006497
0.500205 0.006996
0.500235 0.007495
0.500267 0.007994
0.500302 0.008493
0.500339 0.008992
0.500377 0.009490
0.500418 0.009989
0.500461 0.010487
0.500506 0.010985
0.500553 0.011483
0.500602 0.011980
0.500653 0.012478
0.500706 0.012975
0.500762 0.013472
0.500819 0.013969
0.500879 0.014465
0.500941 0.014962
0.501004 0.015458
0.501070 0.015953
0.501138 0.016449
0.501208 0.016944
0.501280 0.017439
0.501355 0.017933
0.501431 0.018428
0.501510 0.018922
0.501590 0.019415
0.501673 0.019909
0.501757 0.020402
0.501844 0.020894
0.501933 0.021387
0.502024 0.021879
0.502117 0.022370
0.502213 0.022861
0.502310 0.023352
0.502409 0.023842
0.502511 0.024332
0.502614 0.024822
0.502720 0.025311
0.502828 0.025800
0.502938 0.026288
0.503050 0.026775
0.503164 0.027263
0.503280 0.027750
0.503399 0.028236
0.503519 0.028722
0.503642 0.029207
0.503766 0.029692
0.503893 0.030176
0.504022 0.030660
0.504153 0.031143
0.504286 0.031626
0.504421 0.032108
0.504559 0.032590
0.504698 0.033071
0.504840 0.033551
0.504983 0.034031
0.505129 0.034511
0.505277 0.034989
0.505427 0.035467
0.505579 0.035945
0.505733 0.036422
0.505890 0.036898
0.506048 0.037373
0.506209 0.037848
0.506372 0.038323
0.506536 0.038796
0.506703 0.039269
0.506872 0.039741
0.507044 0.040213
0.507217 0.040684
0.507392 0.041154
0.507570 0.041623
0.507749 0.042092
0.507931 0.042560
0.508115 0.043027
0.508301 0.043493
0.508489 0.043959
0.508680 0.044424
0.508872 0.044888
0.509067 0.045351
0.509264 0.045813
0.509462 0.046275
0.509663 0.046736
0.509867 0.047196
0.510072 0.047655
0.510279 0.048113
0.510489 0.048571
0.510700 0.049027
0.510914 0.049483
0.511130 0.049938
0.511348 0.050392
0.511568 0.050845
0.511791 0.051297
0.512015 0.051748
0.512242 0.052199
0.512471 0.052648
0.512702 0.053097
0.512935 0.053544
0.513170 0.053990
0.513408 0.054436
0.513647 0.054881
0.513889 0.055324
0.514133 0.055767
0.514379 0.056208
0.514627 0.056649
0.514878 0.057088
0.515130 0.057527
0.515385 0.057964
0.515642 0.058401
0.515901 0.058836
0.516162 0.059270
0.516425 0.059703
0.516691 0.060136
0.516959 0.060567
0.517228 0.060996
0.517500 0.061425
0.517775 0.061853
0.518051 0.062279
0.518330 0.062705
0.518610 0.063129
0.518893 0.063552
0.519179 0.063974
0.519466 0.064395
0.519755 0.064814
0.520047 0.065232
0.520341 0.065650
0.520637 0.066065
0.520935 0.066480
0.521236 0.066894
0.521538 0.067306
0.521843 0.067717
0.522150 0.068126
0.522459 0.068535
0.522771 0.068942
0.523084 0.069348
0.523400 0.069752
0.523718 0.070155
0.524039 0.070557
0.524361 0.070958
0.524686 0.071357
0.525013 0.071755
0.525342 0.072151
0.525673 0.072547
0.526007 0.072940
0.526342 0.073333
0.526680 0.073724
0.527021 0.074113
0.527363 0.074502
0.527708 0.074888
0.528055 0.075274
0.528404 0.075657
0.528755 0.076040
0.529109 0.076421
0.529465 0.076800
0.529823 0.077178
0.530183 0.077555
0.530546 0.077930
0.530910 0.078303
0.531278 0.078675
0.531647 0.079046
0.532018 0.079414
0.532392 0.079782
0.532768 0.080148
0.533147 0.080512
0.533527 0.080874
0.533910 0.081235
0.534295 0.081595
0.534683 0.081953
0.535072 0.082309
0.535464 0.082663
0.535859 0.083016
0.536255 0.083367
0.536654 0.083717
0.537055 0.084065
0.537458 0.084411
0.537864 0.084756
0.538272 0.085099
0.538682 0.085440
0.539095 0.085779
0.539510 0.086117
0.539927 0.086453
0.540346 0.086787
0.540768 0.087119
0.541192 0.087450
0.541618 0.087779
0.542047 0.088106
0.542478 0.088431
0.542912 0.088754
0.543347 0.089076
0.543785 0.089395
0.544226 0.089713
0.544668 0.090029
0.545113 0.090343
0.545560 0.090656
0.546010 0.090966
0.546462 0.091274
0.546917 0.091581
0.547373 0.091885
0.547832 0.092188
0.548294 0.092489
0.548758 0.092787
0.549224 0.093084
0.549692 0.093379
0.550163 0.093672
0.550636 0.093962
0.551112 0.094251
0.551590 0.094538
0.552071 0.094822
0.552553 0.095105
0.553039 0.095385
0.553526 0.095664
0.554016 0.095940
0.554509 0.096214
0.555003 0.096487
0.555501 0.096757
0.556000 0.097024
0.556502 0.097290
0.557007 0.097554
0.557514 0.097815
0.558023 0.098074
0.558535 0.098331
0.559049 0.098586
0.559566 0.098838
0.560085 0.099089
0.560606 0.099337
0.561130 0.099583
0.561657 0.099826
0.562186 0.100067
0.562717 0.100306
0.563251 0.100543
0.563787 0.100777
0.564326 0.101009
0.564868 0.101239
0.565411 0.101466
0.565958 0.101691
0.566506 0.101913
0.567058 0.102133
0.567612 0.102351
0.568168 0.102566
0.568727 0.102779
0.569288 0.102989
0.569852 0.103197
0.570419 0.103402
0.570988 0.103605
0.571559 0.103805
0.572133 0.104003
0.572710 0.104198
0.573289 0.104391
0.573871 0.104581
0.574455 0.104768
0.575042 0.104953
0.575632 0.105135
0.576224 0.105315
0.576819 0.105492
0.577416 0.105666
0.578016 0.105838
0.578619 0.106007
0.579224 0.106173
0.579832 0.106336
0.580442 0.106497
0.581055 0.106655
0.581671 0.106810
0.582290 0.106963
0.582911 0.107112
0.583534 0.107259
0.584161 0.107403
0.584790 0.107544
0.585422 0.107682
0.586056 0.107818
0.586694 0.107950
0.587333 0.108080
0.587976 0.108206
0.588622 0.108330
0.589270 0.108451
0.589921 0.108568
0.590574 0.108683
0.591231 0.108795
0.591890 0.108903
0.592552 0.109009
0.593216 0.109111
0.593884 0.109210
0.594554 0.109307
0.595227 0.109400
0.595903 0.109490
0.596582 0.109576
0.597264 0.109660
0.597948 0.109740
0.598635 0.109817
0.599326 0.109891
0.600019 0.109962
0.600715 0.110029
0.601413 0.110093
0.602115 0.110154
0.602820 0.110211
0.603527 0.110265
0.604238 0.110315
0.604951 0.110362
0.605668 0.110406
0.606387 0.110446
0.607110 0.110483
0.607835 0.110516
0.608564 0.110545
0.609295 0.110571
0.610029 0.110594
0.610767 0.110613
0.611508 0.110628
0.612251 0.110640
0.612998 0.110647
0.613748 0.110652
0.614501 0.110652
0.615257 0.110649
0.616016 0.110642
0.616778 0.110631
0.617543 0.110616
0.618312 0.110598
0.619084 0.110575
0.619859 0.110549
0.620637 0.110518
0.621419 0.110484
0.622204 0.110446
0.622992 0.110404
0.623783 0.110357
0.624577 0.110307
0.625375 0.110252
0.626177 0.110194
0.626981 0.110131
0.627789 0.110064
0.628601 0.109992
0.629415 0.109917
0.630233 0.109837
0.631055 0.109753
0.631880 0.109664
0.632709 0.109571
0.633541 0.109473
0.634376 0.109372
0.635216 0.109265
0.636058 0.109154
0.636905 0.109039
0.637754 0.108918
0.638608 0.108794
0.639465 0.108664
0.640326 0.108530
0.641191 0.108391
0.642059 0.108247
0.642931 0.108098
0.643807 0.107944
0.644686 0.107786
0.645570 0.107622
0.646457 0.107454
0.647348 0.107280
0.648243 0.107101
0.649142 0.106917
0.650045 0.106728
0.650952 0.106534
0.651863 0.106334
0.652778 0.106129
0.653697 0.105918
0.654620 0.105702
0.655548 0.105481
0.656479 0.105254
0.657415 0.105021
0.658355 0.104783
0.659300 0.104539
0.660248 0.104289
0.661201 0.104033
0.662159 0.103771
0.663121 0.103504
0.664087 0.103230
0.665058 0.102950
0.666034 0.102664
0.667014 0.102372
0.667998 0.102073
0.668988 0.101768
0.669982 0.101457
0.670981 0.101139
0.671985 0.100814
0.672994 0.100483
0.674008 0.100145
0.675026 0.099800
0.676050 0.099448
0.677079 0.099090
0.678113 0.098724
0.679153 0.098350
0.680197 0.097970
0.681247 0.097582
0.682303 0.097187
0.683364 0.096784
0.684430 0.096373
0.685502 0.095955
0.686580 0.095528
0.687664 0.095094
0.688753 0.094651
0.689849 0.094200
0.690950 0.093741
0.692058 0.093273
0.693172 0.092797
